method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
bspline_q_knot21,lowpass_5hz,2,left_lower_leg,lower_leg,16028,3.5087933470873733,2.9902103498365715,0.8661241479597415,0.8826150689209014,1.4402426004397126,3.5087933470873733,3.8095200558921642,11.197300796806662,1.510802280396119,2.8592201648369033,-0.5255109375952738,0.29697253113518424,1.5809904538620683,2.696573363631656,-0.31723581691741365,0.12797522043493934,2.071354260410691,3.373044018739088,0.5341247344233805,0.4165075027149059
bspline_q_knot21,lowpass_5hz,3,right_lower_leg,lower_leg,16028,3.63692088834967,3.1688701182295205,0.7927023269319734,0.8690182812369299,1.5273874006972092,3.63692088834967,4.110720123106143,12.238174929338138,1.6406288412172976,3.118870648471923,0.31296599694925825,0.27045429963792605,1.5677226968594538,2.8250415162550504,-0.1569297565245298,-0.0294943554966765,2.156605002494414,3.5237763533118303,0.581251551173277,0.3789426381937321
bspline_q_knot21,lowpass_5hz,4,head,other,16028,2.5760893742601954,2.1862969296951555,0.9251498586367255,0.9309854611223216,1.4309433018555264,2.5760893742601954,2.7755083012318855,8.510729627303457,1.1793345585987296,1.9727507652064333,-0.06682979769092398,0.800632575311597,1.2348479434792128,2.1492123766035798,-0.05132746003468437,0.6591618117707911,1.3401793032271987,2.41429562668179,0.19106006234204306,0.5819430688061238
bspline_q_knot21,lowpass_5hz,5,pelvis,other,16028,2.280440273306366,1.8584500113799025,0.924451249313822,0.9500097297208079,1.2127187952361353,2.280440273306366,2.2718057782909766,6.961487177388116,1.0190499936166013,1.5736340462762175,0.15817963826949133,0.4470262782299545,1.2661547310406769,2.3904336233386996,-0.07263969561019562,0.3095962548168015,1.0605533255922899,1.4734355483719117,0.3176564851205241,0.7540140555908236
bspline_q_knot30,centered_ma21,0,left_forearm,other,16028,5.077241298810865,4.378698532597392,0.7555071481491001,0.7726873439710265,2.2783741031933515,5.077241298810865,5.6338817268168695,16.862799842289864,2.6467257879291166,4.976493737749282,2.048215913588178,0.4860928863170911,2.7324828391761256,4.309568706442922,0.027323289686776112,0.32328612766984,2.3070094290188705,3.7657841362326825,0.8644260384740324,0.4648265028119115
bspline_q_knot30,centered_ma21,1,right_forearm,other,16028,5.673406263819973,5.299594663615812,0.7134116504261603,0.7035776279151585,2.6589667840610764,5.673406263819973,7.215924899936518,18.58335372309159,3.2440684743899473,6.3848140559119075,2.519829509006721,0.44485140958314345,2.5963921234344842,4.409487939977572,-0.46253987263892854,0.3144125178694296,2.6723823152320727,4.903843020988503,1.0996528040802234,0.36683041352601636
bspline_q_knot30,centered_ma21,2,left_lower_leg,lower_leg,16028,3.1313152722132056,2.9177679669919363,0.8667250058420279,0.8834069911941204,1.1270476100866087,3.1313152722132056,3.9667334664200857,9.997937733592414,1.2226262768494147,2.374561695213545,-0.5195070516718084,0.3396368976493423,1.4385582855018617,2.920696325259606,-0.3041283336902375,0.11350809300419518,1.9612079776789544,3.3721060865358883,0.5756470620252115,0.4381389933373001
bspline_q_knot30,centered_ma21,3,right_lower_leg,lower_leg,16028,3.0938223714272244,2.930012633217569,0.8124115519333448,0.8816577663940054,1.1135751793047786,3.0938223714272244,4.02283298516109,9.573823479005933,1.2637453064723867,2.528294784355373,0.28543301719494885,0.30979254052410543,1.3348131552923546,2.8772063411322426,-0.1750156034489681,0.07538529135836129,1.9553545450149004,3.329313930285561,0.613006599238461,0.3596666499215695
bspline_q_knot30,centered_ma21,4,head,other,16028,2.148009400848579,2.5524641447085883,0.9036500425407167,0.9110371480381485,1.0929357722024782,2.148009400848579,3.864100832526884,8.367618995571378,1.1091732853778593,2.569483666908062,-0.058092410693878216,0.7167535720053755,1.1218075858151244,2.773484706722068,-0.00150036489033156,0.5399310118834205,0.953736628724984,2.291452791820144,0.19397904045170017,0.6257616888080855
bspline_q_knot30,centered_ma21,5,pelvis,other,16028,1.4925676573571895,1.207454498209093,0.9652458408042692,0.9778200360796224,0.5785051062698231,1.4925676573571895,1.464950812808194,3.7346168636103125,0.7837658795271969,1.3048869001299805,0.14212908028212926,0.5504921316277219,0.5689963919568704,0.9305889085870666,-0.06777715447747168,0.6395165483475008,0.8574141786604377,1.3435451450621296,0.321759532853268,0.7651744412387188
bspline_q_knot30,lowpass_5hz,0,left_forearm,other,16028,5.934719824294986,5.1169502213613836,0.6993811609765599,0.7230032866385533,3.0548278731683953,5.934719824294986,6.582449339781585,19.653202856416826,3.0433139332240327,5.828038095433058,2.047903388917599,0.4334100249861366,3.1133311102701757,4.9940015382644525,0.02745754802520094,0.27023819884154476,2.7404569505680048,4.432094233842984,0.8648814402596935,0.38350055370822494
bspline_q_knot30,lowpass_5hz,1,right_forearm,other,16028,6.607533453482154,6.090190312713224,0.6619981387771092,0.6534443938264708,3.51244724839897,6.607533453482154,8.222636790976006,22.583543511123587,3.6612489480134207,7.23027491361478,2.5194381266535726,0.4062245629599494,3.1358118185685666,5.311641832036807,-0.4632545348376612,0.2484224623792902,3.10542046355053,5.548048292589697,1.1004163285695967,0.30160130025034565
bspline_q_knot30,lowpass_5hz,2,left_lower_leg,lower_leg,16028,3.9134348706756708,3.4786143750003395,0.8224099541007961,0.8436628366479556,1.6954128777720983,3.9134348706756708,4.581189957080661,13.055506620056684,1.6588809505276185,3.1595338642409514,-0.5195806271503624,0.2335125836736633,1.8303031383779484,3.3954930266251906,-0.304333421563098,0.05095543145950137,2.2936117395516966,3.845808988591523,0.5758260627695007,0.37734721943308125
bspline_q_knot30,lowpass_5hz,3,right_lower_leg,lower_leg,16028,4.00102460405269,3.633598333346555,0.7384155980395088,0.8307035991040502,1.7686872783058185,4.00102460405269,4.858077053944451,13.271155000573362,1.804224175060531,3.513766200757453,0.2811785685779382,0.19332007905349033,1.7604921805996296,3.4480581464810083,-0.17236534681893423,0.004343143241834348,2.3412525349684983,3.920899469407125,0.6096113777339222,0.3202157724651887
bspline_q_knot30,lowpass_5hz,4,head,other,16028,2.988249195135592,2.9469981454349967,0.8732610557936562,0.8827290365996089,1.7435455365919064,2.988249195135592,4.138207456781671,10.238617283153218,1.3866837101373573,2.7849475957446725,-0.05840055710315015,0.6802291440044156,1.4316825295449995,3.055397992063337,-0.0015871388804104421,0.49009234223372666,1.5423569012790816,2.9938276848615093,0.19369270127733934,0.4719860844636499
bspline_q_knot30,lowpass_5hz,5,pelvis,other,16028,2.3777474247443706,1.9733622725188855,0.9142038060130053,0.9436347732412728,1.2715386133225894,2.3777474247443706,2.455360087629554,7.768823486617153,1.0552519740328166,1.7252007303601777,0.14259687830489168,0.41413123177293637,1.3055173099777304,2.4243262242541124,-0.0678396192994057,0.28580663051117955,1.1344471660286168,1.6819039134746099,0.32130298412935704,0.6855991213859305
raw_q,centered_ma21,0,left_forearm,other,16028,3.455082870324237,3.628680320820811,0.8750715038253507,0.8885368715179848,1.935194220774367,3.455082870324237,5.250177613312592,10.774537602471543,1.8536835975608068,3.808386689788043,-0.010264173267044416,0.8009093121989446,1.7308627870570539,3.342025990278687,0.03577121646686565,0.7625137971350927,1.5723001994604062,3.718738457257206,0.10172623718800905,0.7118621467456505
raw_q,centered_ma21,1,right_forearm,other,16028,3.783943250108106,3.79465271952954,0.8914979540649174,0.8916199307896392,2.0674765024708655,3.783943250108106,5.374006072331897,12.05137089561766,2.0568605726303657,3.991740979894254,0.23185370158208596,0.8481323963069662,1.867803384321465,3.6169132890175226,-0.08901778676291067,0.7580518601218238,1.7201966010261642,3.7659142309219034,0.3425771730142999,0.7616587467914349
raw_q,centered_ma21,2,left_lower_leg,lower_leg,16028,3.4712341768025756,3.300532711574231,0.8615126290894387,0.8764007728020966,1.6387565690472334,3.4712341768025756,4.542145069272048,10.97356281247091,1.5597199574674196,3.3462868297647637,-0.057093448142862976,0.515376936073558,1.854417999084762,3.306513115662532,-0.1862976789929042,0.4333036404487821,1.752153046154287,3.2480584984586067,0.19921325677360258,0.611511108566174
