comparison,input,target,dataset,split,sequence_name,sensor,valid_frames,mse,rmse,mae,l2,corr,cosine,mag_mae,axis_mae_x,axis_mae_y,axis_mae_z,energy_a,energy_b,root_abs_mean_aM_rel,leakage_raw_corr,leakage_rel_corr
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,head,582,0.007836548611521721,0.08852428197860718,0.05398953706026077,0.11061522364616394,0.901375412940979,0.8249003887176514,0.06202187016606331,0.07179868221282959,0.04456928372383118,0.04560065269470215,0.2558903694152832,0.24482284486293793,0.0,0.9624308347702026,0.9707458019256592
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,pelvis,582,0.007836338132619858,0.08852309733629227,0.053984642028808594,0.11061451584100723,0.6158609390258789,0.4407082200050354,0.06704528629779816,0.07179641723632812,0.04456057399511337,0.045596931129693985,0.13414421677589417,0.07603048533201218,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,overall,582,0.033924371004104614,0.1841856986284256,0.08434723317623138,0.16964510083198547,0.9664604663848877,0.5503627061843872,0.10423188656568527,0.10040152072906494,0.06987237930297852,0.08276781439781189,0.35297659039497375,0.4164995849132538,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,left_forearm,582,0.08287296444177628,0.2878766357898712,0.13898475468158722,0.2769002616405487,0.9761999249458313,0.6763692498207092,0.17512452602386475,0.16453959047794342,0.11713787168264389,0.13527679443359375,0.8486950397491455,0.9799951314926147,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,right_forearm,582,0.08313878625631332,0.28833797574043274,0.12898367643356323,0.25583183765411377,0.9688385128974915,0.7304946184158325,0.16719956696033478,0.1494554877281189,0.1111770048737526,0.12631849944591522,0.7504969835281372,0.8707833886146545,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,left_lower_leg,582,0.008834830485284328,0.09399377554655075,0.05785798281431198,0.11600137501955032,0.6494572758674622,0.40317392349243164,0.06366471201181412,0.06540069729089737,0.05046379193663597,0.05770944803953171,0.10834753513336182,0.1468420922756195,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,right_lower_leg,582,0.011553271673619747,0.10748614370822906,0.06739978492259979,0.13732412457466125,0.7360626459121704,0.44966596364974976,0.07628852128982544,0.06415782868862152,0.060200367122888565,0.07784117758274078,0.12681947648525238,0.18052351474761963,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,head,582,0.01138897892087698,0.10671915858983994,0.06685398519039154,0.13821212947368622,0.8348411917686462,0.7237420082092285,0.09171051532030106,0.0940265953540802,0.042550668120384216,0.0639846920967102,0.19194577634334564,0.24482284486293793,0.0,0.9624308347702026,0.9707458019256592
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,pelvis,582,0.005757401697337627,0.07587754726409912,0.04600326344370842,0.09360089153051376,0.4715315103530884,0.31873029470443726,0.0514034777879715,0.06482892483472824,0.037704624235630035,0.03547625243663788,0.09155456721782684,0.07603048533201218,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,overall,582,0.031105929985642433,0.17636872828006744,0.0664135292172432,0.13259616494178772,0.9707458019256592,0.6707912087440491,0.092195063829422,0.07213032990694046,0.05724019929766655,0.06987006217241287,0.34603646397590637,0.4190595746040344,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,left_forearm,582,0.08161948621273041,0.2856912314891815,0.12994690239429474,0.25811827182769775,0.9765050411224365,0.8117421865463257,0.17313261330127716,0.14597515761852264,0.11316683888435364,0.13069868087768555,0.854905903339386,0.9911662340164185,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,right_forearm,582,0.0821736678481102,0.28665950894355774,0.11961189657449722,0.23730520904064178,0.9704844355583191,0.8418849110603333,0.16289833188056946,0.13111861050128937,0.10656736046075821,0.1211497113108635,0.7687663435935974,0.890570878982544,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,left_lower_leg,582,0.006333441939204931,0.07958292216062546,0.04372526332736015,0.08561373502016068,0.8647456765174866,0.7759820818901062,0.06093057990074158,0.041711386293172836,0.04118969291448593,0.04827471449971199,0.12738902866840363,0.18062302470207214,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,right_lower_leg,582,0.009017045609652996,0.09495812654495239,0.05518873780965805,0.11061926931142807,0.8648875951766968,0.777453601360321,0.08122700452804565,0.04659326374530792,0.053530145436525345,0.06544279307126999,0.14796938002109528,0.21345004439353943,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,head,582,0.007491926662623882,0.08655591309070587,0.050008416175842285,0.1039205864071846,0.9055131673812866,0.8176846504211426,0.07498183846473694,0.06738360226154327,0.028987156227231026,0.053654495626688004,0.17718824744224548,0.2385474145412445,0.0,0.9624308347702026,0.9707458019256592
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/883/wipe_leg_vertical10_poses::offset_aug_overlay,pelvis,582,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624308347702026,0.9707458019256592
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,overall,357,0.9480657577514648,0.973686695098877,0.7390086650848389,1.4951964616775513,0.628187358379364,0.30317050218582153,0.9389600157737732,0.8236681222915649,0.6089884042739868,0.7843694686889648,1.751546859741211,1.087071180343628,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,left_forearm,357,0.9626255035400391,0.981134831905365,0.7391154766082764,1.4938920736312866,0.6753464341163635,0.49112561345100403,0.9056715369224548,0.8134638071060181,0.6102935075759888,0.7935889959335327,1.932849407196045,1.4740993976593018,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,right_forearm,357,0.9528493881225586,0.976140022277832,0.7360373735427856,1.4951404333114624,0.4286842942237854,0.32773086428642273,0.8618751168251038,0.8191924691200256,0.6132196187973022,0.7756997346878052,1.5841965675354004,1.0193848609924316,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,left_lower_leg,357,0.8924760222434998,0.9447094798088074,0.7112199068069458,1.4408328533172607,0.7923843860626221,0.42787256836891174,0.8560191988945007,0.7887457609176636,0.6046338081359863,0.7402800917625427,2.075688123703003,1.5701887607574463,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,right_lower_leg,357,0.9638757109642029,0.98177170753479,0.7544726729393005,1.521607756614685,0.7596331238746643,0.32139715552330017,0.931911289691925,0.8357504606246948,0.6196605563163757,0.8080070614814758,2.010450601577759,1.4493086338043213,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,head,357,0.9714127779006958,0.9856027364730835,0.7484328150749207,1.516372799873352,0.1208580732345581,0.11557000130414963,0.8876810073852539,0.8530635833740234,0.596664547920227,0.7955701947212219,1.4013125896453857,0.6942899227142334,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::original,pelvis,357,0.9451555013656616,0.9721910953521729,0.7447736859321594,1.5033332109451294,0.11177218705415726,0.1353268325328827,1.1906019449234009,0.8317920565605164,0.6094582676887512,0.7930709719657898,1.5047839879989624,0.3151557445526123,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,overall,357,0.5630292296409607,0.7503527402877808,0.5008014440536499,1.0264168977737427,0.6917731761932373,0.33624112606048584,0.5534569025039673,0.5654038786888123,0.39274537563323975,0.5442551374435425,1.1643801927566528,1.087071180343628,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,left_forearm,357,0.5553691387176514,0.7452309131622314,0.5100066661834717,1.0444715023040771,0.7699321508407593,0.5822195410728455,0.6269667744636536,0.568900465965271,0.39208146929740906,0.5690380930900574,1.4519318342208862,1.4740993976593018,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,right_forearm,357,0.4952012896537781,0.703705370426178,0.464960515499115,0.9661306738853455,0.549865186214447,0.45441025495529175,0.5093588829040527,0.5307408571243286,0.37423595786094666,0.4899047017097473,1.0326594114303589,1.0193848609924316,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,left_lower_leg,357,0.6861861944198608,0.8283635377883911,0.5500591993331909,1.1015315055847168,0.7977440357208252,0.40469232201576233,0.5833597183227539,0.6500526070594788,0.4181203842163086,0.5820046067237854,1.4753679037094116,1.5701887607574463,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,right_lower_leg,357,0.709402322769165,0.8422602415084839,0.5464730858802795,1.1247565746307373,0.7847126126289368,0.31153836846351624,0.581030011177063,0.5938782095909119,0.43902844190597534,0.6065127849578857,1.3548508882522583,1.4493086338043213,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,head,357,0.4887658357620239,0.69911789894104,0.4791598320007324,0.9956141114234924,0.13983626663684845,0.15160398185253143,0.4479046165943146,0.5521571040153503,0.3666260838508606,0.5186962485313416,0.7970868349075317,0.6942899227142334,0.0,0.6911492347717285,0.8984928727149963
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::original,pelvis,357,0.44325047731399536,0.6657705903053284,0.4541495740413666,0.9259968400001526,-0.008342314511537552,0.11298239231109619,0.5721213221549988,0.496693879365921,0.3663799464702606,0.49937495589256287,0.8743841648101807,0.3151557445526123,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,overall,357,0.19782792031764984,0.4447785019874573,0.2624451220035553,0.5388290286064148,0.8984928727149963,0.5342344641685486,0.3060579299926758,0.3157433569431305,0.16012941300868988,0.31146255135536194,1.0278410911560059,1.0787179470062256,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,left_forearm,357,0.15224845707416534,0.3901902735233307,0.2805873155593872,0.5797390341758728,0.9379298090934753,0.7196356058120728,0.3381173312664032,0.3394990861415863,0.18230251967906952,0.31996017694473267,1.4675178527832031,1.442577838897705,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,right_forearm,357,0.14491723477840424,0.3806799650192261,0.2639387845993042,0.5501341819763184,0.8719135522842407,0.6943652629852295,0.30485454201698303,0.33410558104515076,0.1624399870634079,0.29527080059051514,0.998455822467804,1.0591304302215576,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,left_lower_leg,357,0.39125940203666687,0.6255072951316833,0.39781731367111206,0.7947174906730652,0.8980196714401245,0.64441978931427,0.46150529384613037,0.4978272616863251,0.2523524761199951,0.4432721734046936,1.5548408031463623,1.6503615379333496,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,right_lower_leg,357,0.3567616641521454,0.5972952842712402,0.3737160861492157,0.76152503490448,0.9036025404930115,0.6132605671882629,0.4276162087917328,0.39616480469703674,0.24938473105430603,0.4755988121032715,1.420606255531311,1.539218544960022,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,head,357,0.14178064465522766,0.3765377104282379,0.25861114263534546,0.5468583703041077,0.7731345891952515,0.533725380897522,0.3042542636394501,0.3268633484840393,0.11429670453071594,0.33467334508895874,0.72562575340271,0.7810190320014954,0.0,0.6911492347717285,0.8984928727149963
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::original,pelvis,357,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911492347717285,0.8984928727149963
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,overall,357,0.4909353256225586,0.7006677985191345,0.44652605056762695,0.9195871949195862,0.7677444219589233,0.5243937373161316,0.5064423084259033,0.46760115027427673,0.4108597934246063,0.4611172378063202,1.2373110055923462,1.131355881690979,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,left_forearm,357,0.49093687534332275,0.7006688714027405,0.44652673602104187,0.919590950012207,0.8224125504493713,0.7954351305961609,0.5348510146141052,0.46760329604148865,0.4108555018901825,0.4611213803291321,1.5465260744094849,1.54918372631073,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,right_forearm,357,0.4909355044364929,0.7006679177284241,0.4465213716030121,0.9195879101753235,0.6093261241912842,0.6255186200141907,0.5054235458374023,0.46759554743766785,0.4108530580997467,0.4611155688762665,1.1106410026550293,1.054300308227539,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,left_lower_leg,357,0.490934818983078,0.7006673812866211,0.44652897119522095,0.9195896983146667,0.8714765906333923,0.5272549986839294,0.46482396125793457,0.46761032938957214,0.4108600318431854,0.46111664175987244,1.5708359479904175,1.623427152633667,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,right_lower_leg,357,0.49093329906463623,0.7006663084030151,0.4465256333351135,0.9195826649665833,0.8659856915473938,0.4554455280303955,0.49808329343795776,0.46760255098342896,0.41085854172706604,0.46111568808555603,1.4202828407287598,1.4686212539672852,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,head,357,0.4909358620643616,0.7006681561470032,0.44652608036994934,0.9195874929428101,0.20502378046512604,0.3638642430305481,0.4460153579711914,0.46759891510009766,0.4108591377735138,0.4611201882362366,0.8062216639518738,0.6760803461074829,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,pelvis,357,0.49093592166900635,0.700668215751648,0.4465276896953583,0.9195847511291504,0.3461402654647827,0.37884366512298584,0.5894566178321838,0.4675963222980499,0.41087260842323303,0.4611140787601471,0.969357967376709,0.41652241349220276,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,overall,357,0.5192552208900452,0.7205936312675476,0.45783019065856934,0.9360174536705017,0.7267866730690002,0.41670456528663635,0.5018875002861023,0.5029480457305908,0.37095707654953003,0.49958550930023193,1.0812351703643799,1.131355881690979,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,left_forearm,357,0.4846195876598358,0.6961462497711182,0.4537002742290497,0.9304405450820923,0.8175103068351746,0.7144009470939636,0.5521103739738464,0.4929337799549103,0.3755529820919037,0.49261409044265747,1.423666000366211,1.54918372631073,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,right_forearm,357,0.4640137553215027,0.6811855435371399,0.4386521577835083,0.9039493203163147,0.5884362459182739,0.5764733552932739,0.4776754379272461,0.48917028307914734,0.3598214089870453,0.4669646918773651,0.9934468269348145,1.054300308227539,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,left_lower_leg,357,0.6728982329368591,0.820303738117218,0.5106095671653748,1.0253005027770996,0.8129372000694275,0.4235484302043915,0.5497308969497681,0.5850935578346252,0.39970093965530396,0.5470340847969055,1.3604854345321655,1.623427152633667,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,right_lower_leg,357,0.6374431848526001,0.7984004020690918,0.49557024240493774,1.010015606880188,0.8194489479064941,0.2908368408679962,0.5586884617805481,0.5237025022506714,0.3998657166957855,0.5631424784660339,1.2054226398468018,1.4686212539672852,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,head,357,0.429704487323761,0.6555184721946716,0.4243968725204468,0.8801179528236389,0.17003746330738068,0.2792293131351471,0.3952087461948395,0.4673472046852112,0.33939245343208313,0.46645092964172363,0.7014463543891907,0.6760803461074829,0.0,0.7115964293479919,0.9310864210128784
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,pelvis,357,0.4268515110015869,0.6533387303352356,0.4240522086620331,0.8662804961204529,0.12075027078390121,0.21573881804943085,0.4779110848903656,0.45944076776504517,0.3514089584350586,0.4613068699836731,0.802944004535675,0.41652241349220276,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,overall,357,0.16252464056015015,0.40314343571662903,0.20176054537296295,0.4078114628791809,0.9310864210128784,0.7027490735054016,0.259549081325531,0.229592964053154,0.13493376970291138,0.2407548874616623,0.9435995817184448,1.1421300172805786,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,left_forearm,357,0.10188747197389603,0.3191981613636017,0.19988010823726654,0.4057372808456421,0.9655151963233948,0.8783484697341919,0.2580110430717468,0.22291938960552216,0.15315940976142883,0.22356155514717102,1.3479564189910889,1.5160452127456665,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,right_forearm,357,0.0981636643409729,0.31331080198287964,0.19768653810024261,0.39728206396102905,0.9330447912216187,0.8796107769012451,0.2561646103858948,0.2200055569410324,0.14080192148685455,0.23225224018096924,0.9311230182647705,1.144958734512329,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,left_lower_leg,357,0.36765456199645996,0.6063452363014221,0.33042627573013306,0.6591291427612305,0.9189521670341492,0.8252855539321899,0.4030621647834778,0.4228562116622925,0.2229159027338028,0.3455066382884979,1.4662147760391235,1.7522562742233276,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,right_lower_leg,357,0.31128910183906555,0.5579328536987305,0.2998577654361725,0.6037531495094299,0.9293789267539978,0.7939291000366211,0.3758312463760376,0.29873213171958923,0.20311033725738525,0.3977307677268982,1.3002433776855469,1.6060738563537598,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,head,357,0.09615298360586166,0.3100854456424713,0.18271251022815704,0.3809671998023987,0.8843014240264893,0.839320957660675,0.2642253637313843,0.2130444496870041,0.08961503207683563,0.245478093624115,0.6160598993301392,0.8334454894065857,0.0,0.7115964293479919,0.9310864210128784
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn01_poses::offset_aug_overlay,pelvis,357,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7115964293479919,0.9310864210128784
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,overall,324,1.0468138456344604,1.023139238357544,0.7767784595489502,1.5730656385421753,0.6460019946098328,0.3012605309486389,0.9566243886947632,0.8083247542381287,0.6792625784873962,0.8427480459213257,1.8524746894836426,1.213756799697876,0.0,0.700393795967102,0.9182368516921997
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,left_forearm,324,1.0380257368087769,1.018835425376892,0.7664881348609924,1.5613399744033813,0.7107080221176147,0.5701606273651123,0.9391887187957764,0.7860506772994995,0.6931033730506897,0.8203103542327881,2.1175758838653564,1.6453032493591309,0.0,0.700393795967102,0.9182368516921997
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,right_forearm,324,1.0294550657272339,1.0146206617355347,0.7697550654411316,1.5642386674880981,0.5133313536643982,0.304222971200943,0.8936542272567749,0.8193126916885376,0.6668680310249329,0.8230845332145691,1.6914653778076172,1.1928434371948242,0.0,0.700393795967102,0.9182368516921997
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,left_lower_leg,324,1.1270190477371216,1.061611533164978,0.7948881983757019,1.6253104209899902,0.778723955154419,0.3870115578174591,0.9294791221618652,0.8623790144920349,0.6588655710220337,0.8634200096130371,2.2428674697875977,1.7955851554870605,0.0,0.700393795967102,0.9182368516921997
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,right_lower_leg,324,1.0422718524932861,1.0209171772003174,0.7847487330436707,1.5667473077774048,0.7580046653747559,0.2553945779800415,0.8836613297462463,0.8037575483322144,0.6845266222953796,0.8659620881080627,2.016326904296875,1.511535882949829,0.0,0.700393795967102,0.9182368516921997
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,head,324,0.9832447171211243,0.9915869832038879,0.7556368112564087,1.5246222019195557,0.16121622920036316,0.14466920495033264,0.8638060092926025,0.7424530386924744,0.6965419054031372,0.8279154300689697,1.4233477115631104,0.7373912930488586,0.0,0.700393795967102,0.9182368516921997
raw absolute,aM,FK absolute zero-trans,AMASS,train,KIT/9/LeftTurn02_poses::original,pelvis,324,1.0608662366867065,1.029983639717102,0.7891538739204407,1.596134901046753,0.20618465542793274,0.14610417187213898,1.229956865310669,0.835995614528656,0.6756699681282043,0.8557959794998169,1.6232644319534302,0.3998819887638092,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,overall,324,0.6403598189353943,0.8002248406410217,0.5415183901786804,1.1117372512817383,0.706476628780365,0.32376253604888916,0.5926346182823181,0.5514283180236816,0.4682261347770691,0.6049007177352905,1.2725462913513184,1.213756799697876,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,left_forearm,324,0.6432542204856873,0.8020313382148743,0.5588878989219666,1.1418087482452393,0.7770605087280273,0.657145619392395,0.6962231993675232,0.5540214776992798,0.48132532835006714,0.6413167119026184,1.6449955701828003,1.6453032493591309,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,right_forearm,324,0.6105058193206787,0.781348705291748,0.5244213938713074,1.0787506103515625,0.6014034152030945,0.35819390416145325,0.5238471627235413,0.5421597957611084,0.4686453640460968,0.5624590516090393,1.1272234916687012,1.1928434371948242,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,left_lower_leg,324,0.8419154286384583,0.9175595045089722,0.609168529510498,1.258352279663086,0.8004870414733887,0.35901129245758057,0.7189478278160095,0.6425313353538513,0.4925934076309204,0.6923810243606567,1.6440930366516113,1.7955851554870605,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,right_lower_leg,324,0.7458836436271667,0.8636455535888672,0.5659199953079224,1.1630514860153198,0.7930377721786499,0.2461266666650772,0.5632510781288147,0.5613935589790344,0.49134713411331177,0.6450192928314209,1.3974686861038208,1.511535882949829,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,head,324,0.4929085969924927,0.7020744681358337,0.48741745948791504,1.001001238822937,0.1988035887479782,0.19463765621185303,0.43404144048690796,0.4764300584793091,0.4405888319015503,0.545233428478241,0.8269826769828796,0.7373912930488586,0.0,0.700393795967102,0.9182368516921997
zero-trans old,aM_smooth,FK zero-trans absolute,AMASS,train,KIT/9/LeftTurn02_poses::original,pelvis,324,0.5076912045478821,0.7125245332717896,0.5032950043678284,1.0274596214294434,0.12964880466461182,0.1274600625038147,0.6194968223571777,0.5320338606834412,0.4348568320274353,0.5429944396018982,0.9945143461227417,0.3998819887638092,0.0,0.700393795967102,0.9182368516921997
v2 relative (NEW),aM_rel,aGT_rel,AMASS,train,KIT/9/LeftTurn02_poses::original,overall,324,0.19771556556224823,0.44465216994285583,0.2653738260269165,0.5407885909080505,0.9182368516921997,0.5598602890968323,0.31915083527565,0.30727776885032654,0.15910276770591736,0.32974106073379517,1.141807198524475,1.2063963413238525,0.0,0.700393795967102,0.9182368516921997
