mode,method,sequence_id,fit_sequences,sensor_id,sensor_name,mapped_joint_id,rJS_x,rJS_y,rJS_z,rJS_norm,rJS_projected_x,rJS_projected_y,rJS_projected_z,rJS_projected_norm,rJS_was_projected,bias_x,bias_y,bias_z,bias_norm,condition_number,residual_before_fit,residual_after_fit,residual_after_projected_fit,residual_after_with_bias_fit,fit_improvement,projected_fit_improvement,with_bias_fit_improvement,num_frames,valid_frame_ratio,orientation_residual_deg
per_sequence,raw_fd,s5_freestyle3,s5_freestyle3,4,head,15,0.012109918519854546,0.1369045376777649,-0.011425959877669811,0.13791321218013763,0.012109918519854546,0.1369045376777649,-0.011425959877669811,0.13791321218013763,False,-0.05541125312447548,0.10619766265153885,-0.176980659365654,0.2137065827846527,1.2012739181518555,4.082858562469482,3.0916390419006348,3.0916390419006348,3.093942165374756,0.24277587234973907,0.24277587234973907,0.24221177399158478,3559,1.0,2.756824254989624
per_sequence,raw_fd,s5_freestyle3,s5_freestyle3,5,pelvis,0,-0.009758993983268738,0.08405863493680954,-0.05813330411911011,0.10266729444265366,-0.009758993983268738,0.08405863493680954,-0.05813330411911011,0.10266729444265366,False,0.004233592189848423,-0.0016646322328597307,-0.45819807052612305,0.4582206606864929,1.218133568763733,4.183156967163086,3.7478013038635254,3.7478013038635254,3.758143901824951,0.10407347232103348,0.10407347232103348,0.10160103440284729,3559,1.0,5.353342533111572
per_sequence,raw_fd,s5_rom3,s5_rom3,0,left_forearm,18,0.13714146614074707,0.04371359199285507,0.0057969302870333195,0.14405646920204163,0.13714146614074707,0.04371359199285507,0.0057969302870333195,0.14405646920204163,False,-0.07553555816411972,0.035429127514362335,-0.29519981145858765,0.3067633807659149,1.902129054069519,2.103135824203491,1.6343711614608765,1.6343711614608765,1.6314756870269775,0.22288843989372253,0.22288843989372253,0.2242651879787445,5753,1.0,5.83746862411499
per_sequence,raw_fd,s5_rom3,s5_rom3,1,right_forearm,19,-0.1731305867433548,0.020510343834757805,0.007079578470438719,0.17448493838310242,-0.1731305867433548,0.020510343834757805,0.007079578470438719,0.17448493838310242,False,-0.21354584395885468,0.07707631587982178,-0.49902087450027466,0.5482375621795654,2.035362958908081,2.0753703117370605,1.5833148956298828,1.5833148956298828,1.5315443277359009,0.23709282279014587,0.23709282279014587,0.26203805208206177,5753,1.0,6.469881057739258
per_sequence,raw_fd,s5_rom3,s5_rom3,2,left_lower_leg,4,-0.003402597038075328,-0.1788756251335144,-0.020419389009475708,0.18006949126720428,-0.003402597038075328,-0.1788756251335144,-0.020419389009475708,0.18006949126720428,False,-0.01720188558101654,0.32750460505485535,-0.41739019751548767,0.5308198928833008,2.229891061782837,1.3971935510635376,1.2531516551971436,1.2531516551971436,1.1222573518753052,0.10309372842311859,0.10309372842311859,0.19677746295928955,5753,1.0,3.4129374027252197
per_sequence,raw_fd,s5_rom3,s5_rom3,3,right_lower_leg,5,-0.03852623701095581,-0.1774037778377533,0.00032536298385821283,0.18153919279575348,-0.03852623701095581,-0.1774037778377533,0.00032536298385821283,0.18153919279575348,False,0.13623057305812836,0.04386409744620323,-0.4233306050300598,0.4468686878681183,1.920420527458191,1.4747498035430908,1.2834980487823486,1.2834980487823486,1.2065833806991577,0.1296842098236084,0.1296842098236084,0.18183858692646027,5753,1.0,3.643887996673584
per_sequence,raw_fd,s5_rom3,s5_rom3,4,head,15,-0.036154672503471375,0.07958051562309265,-0.06371814012527466,0.10816755890846252,-0.036154672503471375,0.07958051562309265,-0.06371814012527466,0.10816755890846252,False,0.0033713611774146557,0.0277087539434433,-0.11349151283502579,0.11687371134757996,1.3026306629180908,1.1761987209320068,1.0998362302780151,1.0998362302780151,1.1027902364730835,0.06492312252521515,0.06492312252521515,0.06241163611412048,5753,1.0,1.7810887098312378
per_sequence,raw_fd,s5_rom3,s5_rom3,5,pelvis,0,-0.015280292369425297,0.004952902439981699,-0.009746398776769638,0.01878858357667923,-0.015280292369425297,0.004952902439981699,-0.009746398776769638,0.01878858357667923,False,-0.32169124484062195,0.07433804124593735,-0.6145457625389099,0.6976230144500732,2.9893319606781006,1.1222143173217773,1.1191372871398926,1.1191372871398926,0.8728898763656616,0.002741927281022072,0.002741927281022072,0.2221718579530716,5753,1.0,3.940913200378418
per_sequence,raw_fd,s5_walking2,s5_walking2,0,left_forearm,18,0.1695770025253296,0.020760614424943924,-0.03673402965068817,0.17474767565727234,0.1695770025253296,0.020760614424943924,-0.03673402965068817,0.17474767565727234,False,-0.26955631375312805,0.45353204011917114,-0.3847993016242981,0.6530102491378784,2.511934995651245,5.049718379974365,3.1985578536987305,3.1985578536987305,3.125638246536255,0.3665868937969208,0.3665868937969208,0.3810272216796875,3734,1.0,4.3661651611328125
per_sequence,raw_fd,s5_walking2,s5_walking2,1,right_forearm,19,-0.15274444222450256,0.04025711119174957,0.02333259768784046,0.15967439115047455,-0.15274444222450256,0.04025711119174957,0.02333259768784046,0.15967439115047455,False,-0.4943419098854065,-0.016801876947283745,-0.1231774389743805,0.5097341537475586,2.1316823959350586,5.3104705810546875,3.2184014320373535,3.2184014320373535,3.2097785472869873,0.39395174384117126,0.39395174384117126,0.39557549357414246,3734,1.0,4.653977394104004
