source,solution_type,bias_mode,comparison_space,method,sequence_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_loo,projected,no_bias,model_world_linear_acc,raw_fd,s5_walking2,18670,3.4877208003101767,3.5297189580848722,0.6672226589180669,0.6672298013934103,1.8228381717730742,3.4877208003101767,5.021210151773675,10.139556280075231,1.904516557502013,4.008434299845244,-0.040835603926556274,0.6572755842406591,1.4668885300168393,3.0159952617721273,0.04128994999815579,0.6577673112132209,1.855019024030735,3.49470668497136,0.018853703829303712,0.696651055705821
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_freestyle1,15350,2.589318122536481,2.306291590942466,0.8654018567902406,0.865330191134787,1.4260882960758632,2.589318122536481,3.0417715837419386,7.796963497126082,1.4111964647376043,2.411405088797322,-0.16424386658150616,0.8062423102754007,1.0628570782322837,1.9824751987580898,0.042944132994362894,0.914060291400426,1.3955562185746062,2.492360385535615,0.29984076881860094,0.8564963071009154
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_freestyle3,17795,4.139787720851721,4.8201116379220865,0.7829629425910171,0.7829621623900825,2.480174029269185,4.139787720851721,7.250005947058329,13.430104990055815,2.0306602642771217,4.332903979881732,-0.04846881173109365,0.7988692387600492,2.021072050199712,5.351541738899342,0.02902806659500463,0.7448511284071629,2.120923505092616,4.720950404742575,0.06688588482640992,0.8070474597809462
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_rom3,28765,0.7335941372562957,0.7475945235276406,0.8194089436746274,0.8187418807209007,0.4161306704454844,0.7335941372562957,1.067020316867842,2.0827886963123547,0.36429116549964313,0.6890402449251493,-0.002680153808351389,0.7427660314373231,0.2818454090613977,0.7496143458100352,0.0006871063989410188,0.8464727984773663,0.4245447088918146,0.7999966176521266,0.1596071413051361,0.8342260511449262
accfit_loo,projected,no_bias,model_world_linear_acc,savgol15_p3_fd,s5_walking2,18670,2.6422044633767485,2.604986843844544,0.7786024399996657,0.7785985019285897,1.4455357229707402,2.6422044633767485,3.6574068605395085,9.039657790855436,1.3371824470188531,2.4448742085680126,-0.02214914350388806,0.8280522308794824,1.2934128464896473,2.9005291102300976,0.04200767330390346,0.6534658221701315,1.3245609829864746,2.442824257861422,0.036326530207114134,0.8176530616474438
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,s5_freestyle1,15350,2.378692480734632,2.0905938622934315,0.8909199432655047,0.8908444338477649,1.2661975251013076,2.378692480734632,2.730122739598611,6.752119491170158,1.3060119695321988,2.154961539094802,-0.162920101015959,0.8490080993591881,0.9817081291667802,1.86018541094627,0.043412733893441066,0.9247641250176716,1.265659781539576,2.237766541241897,0.2995299526029767,0.8865842917687973
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,s5_freestyle3,17795,3.8005697630616613,4.538140306548989,0.8105022091661703,0.8105023206085397,2.174520989882791,3.8005697630616613,6.880394015016515,12.215364447553474,1.8641030408462955,4.02456522481466,-0.04916696951304068,0.8292820781860576,1.8559133807689696,5.0803233458998465,0.029917796371893523,0.7738548717963983,1.9433262075261684,4.447172335101392,0.054727592891912744,0.8309460761230372
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,s5_rom3,28765,0.7468515003506141,0.759247031069683,0.8177509704572682,0.8170980652031931,0.3962670594141585,0.7468515003506141,1.0823959529619562,2.053725727972428,0.3694673850825945,0.6793241938216216,-0.0033627915056252374,0.7557654872885149,0.2855973520155432,0.7772807264168622,0.0007295754335868592,0.8385125792628942,0.43383660546919844,0.8146910301420186,0.15903441685676192,0.8317353225360093
accfit_loo,projected,no_bias,model_world_linear_acc,savgol9_p3_fd,s5_walking2,18670,2.5479281082228953,2.456617742836712,0.8064998720578167,0.8065000930067411,1.35465467559719,2.5479281082228953,3.4077814716598436,8.124532050706174,1.3373855437487803,2.381056719949475,-0.028646213722319992,0.8388509271227993,1.1739903382394297,2.617212538205058,0.04165598018704472,0.7306015467669146,1.310544544303651,2.363404245893223,0.029694041595497454,0.8313603474120772
accfit_loo,projected,no_bias,sensor_specific_force,raw_fd,s5_freestyle1,15350,2.6670078288182424,2.1574328354610928,0.9552201554135393,0.954973300280508,1.1432825200663732,2.6670078288182424,2.6173686327300696,6.978042657316102,1.1419955664537804,1.8746476589393581,0.296302962269751,0.9760539559808017,1.3956559145969862,2.214506630720687,-0.09356174551960819,0.9053260841021687,1.4396475198307603,2.354826077633838,0.4129415350836449,0.9325733573372756
