source,solution_type,bias_mode,comparison_space,method,sensor_id,sensor_name,mapped_joint_id,vertex_id,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
accfit_per_sequence,projected,no_bias,sensor_specific_force,savgol9_p3_fd,1,right_forearm,19,,16116,1.8967719546365334,2.216878331075014,0.9618668880125729,0.96183824783598,0.7702279939410257,1.8967719546365334,3.338548300755004,5.0869330387965785,0.8365990533216624,2.373908469450424,0.24596020443705574,0.9437924956961534,0.958473555495528,1.9855604599539158,-0.060086201123783635,0.919917434913735,1.0484793775870267,2.2728301394756625,0.34819443305409153,0.8994874317675827
accfit_per_sequence,projected,no_bias,sensor_specific_force,savgol9_p3_fd,2,left_lower_leg,4,,16116,2.998464768225827,3.3805519720527686,0.8736607076949695,0.8858001258651915,1.4036889360015221,2.998464768225827,5.029274693328853,10.339115883577483,1.1387474493503955,3.381740811354413,-0.06019970553152293,0.6588882055528433,1.7154237773142533,3.436409880362257,-0.17506900485068308,0.5887476790220468,1.5870420563327674,3.322545880227728,0.21696440037380377,0.7259619241406898
accfit_per_sequence,projected,no_bias,sensor_specific_force,savgol9_p3_fd,3,right_lower_leg,5,,16116,3.1271433741282477,3.8250158800480607,0.8138493398089931,0.8644115157409902,1.5571350731591418,3.1271433741282477,5.840651827108455,11.434254326607498,1.394259752743498,4.292814155107116,-0.07531357251554356,0.6423124516061078,1.6823960015479018,3.62839809645722,-0.03702795745333777,0.5796441534605925,1.5591165161292109,3.5069521427012833,0.2105055121152653,0.733800574224647
accfit_per_sequence,projected,no_bias,sensor_specific_force,savgol9_p3_fd,4,head,15,,16116,1.17120692377351,1.0698645862953302,0.9831235810934832,0.984322727466644,0.5862022011324565,1.17120692377351,1.436003147883606,3.564478325420168,0.5662068398721607,1.0963703313537634,-0.036447518762913474,0.9472350807459843,0.6058849693844892,1.0617656542146268,-0.0384516668681517,0.9374809710319106,0.5611749562251893,1.0509312494564331,-0.012142571729112515,0.9446152726411624
old_footlock_rjs,baseline,baseline,model_world_linear_acc,raw_fd,0,left_forearm,18,,16116,5.546930691673386,6.887388261551294,0.3878866035484488,0.3878805362814284,2.808148409101118,5.546930691673386,10.561245717141302,20.70040811689455,2.8996746208166,7.346822951600864,0.030533375513695272,0.2816658535717214,2.2850869833964453,5.729792597552465,0.08687782028704312,0.5221504405889813,3.091245598177992,7.449967818918913,-0.017382699624767267,0.3707701478813125
old_footlock_rjs,baseline,baseline,model_world_linear_acc,raw_fd,1,right_forearm,19,,16116,5.05569612063189,5.328756256940015,0.5389418045027699,0.5389326585320979,2.533986095434335,5.05569612063189,7.721843463413368,16.53634825790914,2.4478136249301277,5.006340356492939,-0.3447813177398078,0.49774764577238517,2.315286573149277,5.058128541475509,0.05162546198031955,0.6080466740225345,2.7422853004871333,5.8769738497370465,0.41981071929606156,0.5066401222188391
old_footlock_rjs,baseline,baseline,model_world_linear_acc,raw_fd,2,left_lower_leg,4,,16116,3.5794390933815277,3.8102033305631178,0.6171347810859197,0.6170972910619698,1.8968530887111281,3.5794390933815277,5.544417375836244,11.812429971745988,1.9120939775607804,3.8157497237100677,0.12030265776498983,0.6287020227332849,1.454965551087684,3.5528586043867314,-0.06028383348916594,0.57841238839406,1.9477697488013679,4.046010138883062,0.1088848108749122,0.6376268569682252
old_footlock_rjs,baseline,baseline,model_world_linear_acc,raw_fd,3,right_lower_leg,5,,16116,4.0626448994040505,4.463078309762548,0.5724440632350631,0.5724331382214641,2.1165966696780716,4.0626448994040505,6.57663442944528,14.048167132567041,2.1301591669459063,4.2116167070865185,-0.011920204813693613,0.5863090030423423,1.719613216878404,4.353016770390844,0.059229244795884706,0.5751889749947088,2.200890735894133,4.803200360853643,0.1354402960783167,0.5660410159091568
old_footlock_rjs,baseline,baseline,model_world_linear_acc,raw_fd,4,head,15,,16116,2.698800195995103,2.6557685845635084,0.4712129202381267,0.47115181832687547,1.3926744588464035,2.698800195995103,3.725023198096916,7.429940488471779,1.4443634666120089,2.5546621205041427,-0.058936979085340825,0.302594317405693,1.0146618510230536,1.9270276405813125,-0.005870521519787112,0.7725988332382816,1.5374114088580977,3.3044797240655432,-0.028360996543288556,0.20913718039235094
old_footlock_rjs,baseline,baseline,model_world_linear_acc,savgol15_p3_fd,0,left_forearm,18,,16116,3.704991942486911,4.040847231672445,0.6366802986807418,0.6366593170212065,1.7501366854975227,3.704991942486911,5.9378761990506055,13.821703156449272,1.897135799304557,4.422515881863939,0.03609028482242409,0.528077261623326,1.6444784848957508,3.4440717852444642,0.08493287749283365,0.7492243727870324,1.9923563484452917,4.191069298149199,-0.0024388728669797644,0.627502504012112
old_footlock_rjs,baseline,baseline,model_world_linear_acc,savgol15_p3_fd,1,right_forearm,19,,16116,3.9065966485963557,4.1596271045293225,0.6999240435570061,0.6999030284947001,2.264834429811898,3.9065966485963557,6.053593608046437,13.64358921350444,1.8572098687533858,3.862638774283357,-0.34116844676937064,0.6825880517817778,1.8820918209353343,4.075669111619665,0.04909856271643176,0.7394470438585853,2.0804304527267896,4.514026577037081,0.4329240249023054,0.6763573488134118
old_footlock_rjs,baseline,baseline,model_world_linear_acc,savgol15_p3_fd,2,left_lower_leg,4,,16116,3.4086854402263826,3.6855575894520127,0.5854043110773575,0.5853536764831893,2.025239587631226,3.4086854402263826,5.397301900495345,11.905596104976595,1.8222988982926813,3.7457125998067275,0.1252797073183605,0.5913868771711938,1.4357373379808882,3.712455024156766,-0.062422165121503136,0.47163633303266755,1.8424771477359208,3.5968484884359953,0.12287103640078319,0.6561558136532978
old_footlock_rjs,baseline,baseline,model_world_linear_acc,savgol15_p3_fd,3,right_lower_leg,5,,16116,3.786226341009518,4.3323886508149325,0.5377254539182662,0.5377193435207162,2.21595870916578,3.786226341009518,6.478677670618887,13.542307281868318,1.9222554082032313,3.9482646256352116,-0.0048160140875211,0.5707559440354057,1.6979706091216848,4.683515696657723,0.055884339934278285,0.4436647229381735,2.0200180473720546,4.334127528147787,0.1486780960226076,0.5903640108493228
