source,protocol,comparison_space,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
old_rjs,savgol9_p3,model_world_linear_acc,80140,2.7505566225692477,2.99518552403609,0.6981032770816611,0.6980723449798486,1.3617106299918644,2.7505566225692477,4.398618787327051,9.350987109845564,1.3977912757728903,3.120533628149377,-0.04742917952144377,0.6404597558485644,1.1822988150451204,2.654904499185832,0.023637252478118622,0.7575297613078908,1.5160757209699718,3.1823200571246364,0.13914216817751512,0.6936057686494832
old_rjs,savgol9_p3,sensor_specific_force,80140,2.779950022866946,3.075791809794868,0.8997979321505284,0.8995039499023516,1.192444777311421,2.779950022866946,4.544597192487542,9.41305385047639,1.2875824803520621,2.8958628665057806,0.4130083794871012,0.9422376654029042,1.558400649543544,3.4791573334364414,-0.1841780571290152,0.6676349706056509,1.2904727529959825,2.8090796142494665,0.654504764735976,0.887419189954936
vertex,centered_ma15,model_world_linear_acc,80140,0.8240006659215009,0.6464358367496663,0.9716934837889412,0.9715969178684984,0.4439874860006569,0.8240006659215009,0.7580638335019333,2.3414006357807593,0.43368828458976416,0.6653192560101225,-0.047798678345341114,0.9682399506921403,0.2855814924929475,0.49285126283473735,0.023695775704825367,0.9807373660740647,0.4907096220534129,0.753714663123297,0.139726313744251,0.9689405055794209
vertex,centered_ma15,sensor_specific_force,80140,0.8827853057514673,0.7247299848873622,0.9937073392230764,0.9937268520866337,0.30304691637568176,0.8827853057514673,0.8924072819816058,2.588300592525491,0.35922967955972857,0.6230297115806442,0.013377788944990641,0.9971434576380406,0.43891185495031865,0.6810512713977566,-0.10640216327586799,0.9814708059933704,0.5149398791270369,0.8507078212875131,0.2827829379436083,0.988405401026435
vertex,centered_ma21,model_world_linear_acc,80140,0.6711919494500265,0.5150994008614066,0.9727301198578835,0.9725818683295779,0.38478799064780733,0.6711919494500265,0.5877784831863219,1.9279191996577627,0.3579022336362523,0.5340737916336813,-0.04786629146991549,0.970388946879881,0.2069796430944305,0.3485276792287495,0.023606256756842355,0.9835129347383604,0.4138637165899311,0.6239197225643577,0.13980855351360358,0.9695013626117798
vertex,centered_ma21,sensor_specific_force,80140,0.7507350082866815,0.6107276043933839,0.9953674306654712,0.9953728790829885,0.25261428083819615,0.7507350082866815,0.7452258500864294,2.221615718928668,0.30170949069980796,0.5247384314335523,0.013589482075303102,0.9979585985044613,0.36380262699659827,0.5624002143415683,-0.10646247798084878,0.9857854855004746,0.4461738527628877,0.7261681608205212,0.2828015022432605,0.9915970486911793
vertex,centered_ma9,model_world_linear_acc,80140,1.0905918028575479,0.8886986255795853,0.9639083121289643,0.9638440707624653,0.5544839966127987,1.0905918028575479,1.0862620590175538,3.168174052556751,0.5656362866919761,0.8970863477978199,-0.04767554678807025,0.9597741765486437,0.42973654209722056,0.7691619970309178,0.023643073051124515,0.9711278568671345,0.6202765267960036,0.9863983212877602,0.1398559624662577,0.9620000333626145
vertex,centered_ma9,sensor_specific_force,80140,1.1224952880337795,0.9361011671051637,0.9900292205329535,0.9900775514929775,0.41815737575420436,1.1224952880337795,1.1699831253094681,3.302509487796196,0.4669993093413923,0.8148116991912402,0.013319847954241668,0.995222062919139,0.575308517535325,0.914547433185131,-0.10642258466037197,0.9709749712026262,0.6306483138536727,1.0623281378569056,0.2828284969739612,0.9824010366165803
vertex,legacy_both_lowpass_5hz,model_world_linear_acc,80140,1.1978305385490544,0.9813351511455762,0.9641038078615687,0.9640514012829097,0.6064027064908815,1.1978305385490544,1.20592621562889,3.4991399048451113,0.6192609553330961,0.9846130596874281,-0.04767702717508888,0.9600592548973277,0.48693118859712875,0.8735436059163909,0.0236846982861988,0.9705451712968011,0.672608002759416,1.0754137472978869,0.13972876755598843,0.9624164480190835
vertex,legacy_both_lowpass_5hz,sensor_specific_force,80140,1.218212224693703,1.01548741578141,0.9886899413882309,0.9887462852052465,0.4697968090481725,1.218212224693703,1.268701324362057,3.56554227244386,0.5082150092384408,0.8819969777960907,0.013254234028262868,0.9945426077541324,0.6345026196193493,1.005495637698967,-0.10642788586007176,0.9678656454635621,0.674353904406549,1.1422363715790742,0.2827971029007391,0.9804696862766216
vertex,legacy_both_smooth_ma9,model_world_linear_acc,80140,1.0905918028575479,0.8886986255795853,0.9639083121289643,0.9638440707624653,0.5544839966127987,1.0905918028575479,1.0862620590175538,3.168174052556751,0.5656362866919761,0.8970863477978199,-0.04767554678807025,0.9597741765486437,0.42973654209722056,0.7691619970309178,0.023643073051124515,0.9711278568671345,0.6202765267960036,0.9863983212877602,0.1398559624662577,0.9620000333626145
