method,target_filter,sensor_id,sensor_name,sensor_group,num_frames,mean_l2_error,rmse,pearson_correlation,cosine_similarity,magnitude_mae,residual_mean,residual_std,residual_p95,x_mae,x_rmse,x_bias,x_pearson_correlation,y_mae,y_rmse,y_bias,y_pearson_correlation,z_mae,z_rmse,z_bias,z_pearson_correlation
bspline_q_knot30,centered_ma21,0,left_forearm,other,276,0.99881110502825,0.7252509075438273,0.9925826528187617,0.9926568407995269,0.5112868387793956,0.99881110502825,0.7618024764672804,2.4791538522768293,0.5682391368014656,0.7368866362323427,0.16722331393132175,0.9857514415584253,0.41338593636949855,0.6738950005082813,-0.18532486038579457,0.9048928853788398,0.5507343372573024,0.7621222016918034,0.3238189820794092,0.9695214054500146
bspline_q_knot30,centered_ma21,1,right_forearm,other,276,2.3025939700904536,1.3661685040996103,0.9868195529063144,0.9733293095223696,0.49757075830531683,2.3025939700904536,0.5452615461266126,3.566102057460255,1.227062156504911,1.336856668100607,1.0553483205537002,0.9843378979161386,1.0111956641725872,1.1071658334500694,0.8144545924404393,0.708935894570262,1.430908871996824,1.6081813364720592,1.0674942164357915,0.9024727041754524
bspline_q_knot30,centered_ma21,2,left_lower_leg,lower_leg,276,0.6711460523943716,0.5140336258243344,0.99549493338338,0.995976129079506,0.2881229940998356,0.6711460523943716,0.5850253685010481,1.8650306764472726,0.35447508355845575,0.5431055731388162,-0.13848492719125058,0.8705695472878726,0.3205900177940814,0.45457737507617185,-0.051704585695625756,0.8706712963006099,0.36944933311230893,0.5395252097249497,-0.10272352127493292,0.946723743273354
bspline_q_knot30,centered_ma21,3,right_lower_leg,lower_leg,276,0.6821044421173749,0.5644188534589478,0.9917582917031346,0.9951468863246388,0.3118846326658992,0.6821044421173749,0.7003138271257282,2.1687458986921984,0.3075304653333581,0.5780732641628283,-0.02404696353967639,0.8372132051396572,0.3086948420285531,0.46814124073094476,0.031580326093387776,0.6932947090488573,0.39536009164716024,0.6343350900011476,-0.018596005423561386,0.8985503046386312
bspline_q_knot30,centered_ma21,4,head,other,276,0.8517776896974494,0.6397971224444647,0.9934376701063928,0.9937445184764723,0.33283650681003607,0.8517776896974494,0.7088694103982255,2.2711706134161997,0.5931392333645752,0.8969970200617905,-0.010516410720521126,0.8992617671753449,0.46045464067054975,0.6081839320603526,-0.2470104394250133,0.9394450343420383,0.15491390573805658,0.23136491620063898,0.011762885079867598,0.9733142897784278
bspline_q_knot30,centered_ma21,5,pelvis,other,276,0.5355181193638181,0.35371467859735145,0.9968241560344178,0.998066026198411,0.16795583512853832,0.5355181193638181,0.29759463267794733,1.126244306452308,0.2951674946231398,0.3863409023042593,0.21826574193919837,0.9339747329595984,0.16588093923485797,0.2424984414688764,-0.0059534328571264295,0.6554211047810686,0.3378346288391976,0.4089956413674596,-0.2940142995047727,0.9205123425369294
bspline_q_knot30,lowpass_5hz,0,left_forearm,other,276,0.7709503315607166,0.4823856350933538,0.9967127126648304,0.99669880374695,0.34295727788387587,0.7709503315607166,0.322061002140396,1.3683156710918545,0.40400225574663584,0.4907091834000159,0.15300013753922953,0.993086818858,0.30705821898806357,0.37797993361200477,-0.1929774250011837,0.9750778362938349,0.44314626247986505,0.560734669827726,0.32697578789531323,0.9895261121198963
bspline_q_knot30,lowpass_5hz,1,right_forearm,other,276,2.1197397511554974,1.2676581170231906,0.9907923586671799,0.9773026789468279,0.34310223605843326,2.1197397511554974,0.5723414123891202,3.4109058429781927,1.1136167398451462,1.2198112793346356,1.0429256449628999,0.9891936574540047,0.9379644057430003,1.0277591432838087,0.808079526948648,0.7986303319669497,1.3313608487690056,1.5088548277315728,1.0848767583163967,0.9496738092085485
bspline_q_knot30,lowpass_5hz,2,left_lower_leg,lower_leg,276,0.5484234469987006,0.4159252990621171,0.9971640100724528,0.9974737870124407,0.2354748955148503,0.5484234469987006,0.46713304954990936,1.4979741195944511,0.22991770937822867,0.33941282216226765,-0.13215048762335294,0.9615830131803474,0.2959511236399851,0.4111626258269016,-0.0511111389475274,0.909143633782893,0.3229304346917332,0.4844850817875684,-0.10187908769517705,0.9637530033651215
bspline_q_knot30,lowpass_5hz,3,right_lower_leg,lower_leg,276,0.66213054816394,0.5078484174280817,0.9933315792658406,0.996074578158713,0.2362578766576545,0.66213054816394,0.5790623303589537,1.8824011533575793,0.2803743490274402,0.5020523653206268,-0.019545073094575302,0.9076251395296838,0.39142990676665923,0.5849899596806655,0.05446559922479471,0.5888528003830749,0.30592758526377706,0.4236274481208681,-0.007259484913632058,0.9621115114429855
bspline_q_knot30,lowpass_5hz,4,head,other,276,0.6807100674862412,0.4914220844684081,0.9961673635000713,0.9963204509264355,0.28691478977597346,0.6807100674862412,0.5109998036523133,1.7249506094023521,0.35366823880568793,0.5277858615574704,-0.01603828305783479,0.9670945980372695,0.4424437674511548,0.6043082168034476,-0.25188257384275936,0.9324867495354653,0.1900820317475692,0.2841490080111168,0.015522445457569067,0.9626164194609949
bspline_q_knot30,lowpass_5hz,5,pelvis,other,276,0.5404743771723479,0.34927645173478133,0.9969153308726925,0.9981264464691403,0.21646754818986333,0.5404743771723479,0.27178956350360434,1.0386472319991213,0.2925732106955695,0.3646062445867409,0.23008132634846412,0.9527411397124054,0.22454313609911047,0.3330508384825445,-0.006370212720788043,0.6647740666727338,0.3059567150565377,0.3494589312118733,-0.3025748528999047,0.9676429412600744
raw_q,centered_ma21,0,left_forearm,other,276,1.559308085824629,1.0868669282653567,0.98305288589386,0.9835282191531607,0.8079360737929622,1.559308085824629,1.0547025423088954,3.512379332128499,0.8148995984507643,1.0663096738131128,0.17391189209361008,0.9668442701258182,0.8090260241153664,1.1824799273510527,-0.1882374349144706,0.7485883901530357,0.763957265926444,1.0042729012650586,0.3154531747534655,0.9443394551465634
raw_q,centered_ma21,1,right_forearm,other,276,2.560754579521649,1.5755345546854196,0.9778591209403744,0.9648863863911321,0.7755589373360255,2.560754579521649,0.9431136636070191,4.533359604768169,1.4019571596189686,1.6288441181959008,1.0521622801712458,0.9607574826392844,1.1251025227964788,1.3526860598508974,0.8081152722023536,0.5335745145193213,1.4790579076734898,1.7216372036892735,1.05097663493665,0.8725396375472761
