group,mahalanobis,max_abs_z,ref,sequence_index_in_group
AMASS/all,13.21250248854722,,DIP_train,237
ALL/all,13.21250248854722,,DIP_train,237
AMASS/train,13.191883907103023,,DIP_train,55
AMASS/all,13.191883907103023,,DIP_train,55
ALL/all,13.191883907103023,,DIP_train,55
AMASS/train,13.176425327908794,,DIP_train,1053
AMASS/all,13.176425327908794,,DIP_train,1053
ALL/all,13.176425327908794,,DIP_train,1053
AMASS/train,13.166045851024922,,DIP_train,1193
AMASS/all,13.166045851024922,,DIP_train,1193
ALL/all,13.166045851024922,,DIP_train,1193
ALL/all,13.163252806872714,,TotalCapture_train,1395
TotalCapture/all,13.163252806872714,,TotalCapture_train,36
TotalCapture/val,13.163252806872714,,TotalCapture_train,0
AMASS/train,13.148945240605418,,DIP_train,505
AMASS/all,13.148945240605418,,DIP_train,505
ALL/all,13.148945240605418,,DIP_train,505
AMASS/train,13.114833618735767,,DIP_train,863
AMASS/all,13.114833618735767,,DIP_train,863
ALL/all,13.114833618735767,,DIP_train,863
AMASS/train,13.06903012172986,,DIP_train,741
AMASS/all,13.06903012172986,,DIP_train,741
ALL/all,13.06903012172986,,DIP_train,741
AMASS/train,13.059162228845047,,DIP_train,877
AMASS/all,13.059162228845047,,DIP_train,877
ALL/all,13.059162228845047,,DIP_train,877
AMASS/train,13.046816106692123,,DIP_train,461
AMASS/all,13.046816106692123,,DIP_train,461
ALL/all,13.046816106692123,,DIP_train,461
AMASS/train,13.043797335945987,,DIP_train,1267
AMASS/all,13.043797335945987,,DIP_train,1267
ALL/all,13.043797335945987,,DIP_train,1267
AMASS/train,13.0285196070953,,DIP_train,763
AMASS/all,13.0285196070953,,DIP_train,763
ALL/all,13.0285196070953,,DIP_train,763
AMASS/train,13.011985793916091,,DIP_train,221
AMASS/all,13.011985793916091,,DIP_train,221
ALL/all,13.011985793916091,,DIP_train,221
AMASS/train,13.008937357933135,,DIP_train,207
AMASS/all,13.008937357933135,,DIP_train,207
ALL/all,13.008937357933135,,DIP_train,207
AMASS/train,13.008824972033992,,DIP_train,115
AMASS/all,13.008824972033992,,DIP_train,115
ALL/all,13.008824972033992,,DIP_train,115
AMASS/train,12.989431899442998,,DIP_train,1281
AMASS/all,12.989431899442998,,DIP_train,1281
ALL/all,12.989431899442998,,DIP_train,1281
AMASS/train,12.971805841499902,,TotalCapture_train,311
AMASS/all,12.971805841499902,,TotalCapture_train,311
ALL/all,12.971805841499902,,TotalCapture_train,311
ALL/all,12.968475080152173,,DIP_train,1395
TotalCapture/all,12.968475080152173,,DIP_train,36
TotalCapture/val,12.968475080152173,,DIP_train,0
AMASS/train,12.958932293220528,,DIP_train,679
AMASS/all,12.958932293220528,,DIP_train,679
ALL/all,12.958932293220528,,DIP_train,679
AMASS/train,12.95548006122454,,DIP_train,337
AMASS/all,12.95548006122454,,DIP_train,337
ALL/all,12.95548006122454,,DIP_train,337
AMASS/train,12.954672315412527,,DIP_train,107
AMASS/all,12.954672315412527,,DIP_train,107
ALL/all,12.954672315412527,,DIP_train,107
AMASS/train,12.93241962543781,,DIP_train,325
AMASS/all,12.93241962543781,,DIP_train,325
ALL/all,12.93241962543781,,DIP_train,325
ALL/all,12.916657993266345,,DIP_train,1371
TotalCapture/train,12.916657993266345,,DIP_train,12
TotalCapture/all,12.916657993266345,,DIP_train,12
AMASS/train,12.911223850887755,,DIP_train,929
AMASS/all,12.911223850887755,,DIP_train,929
ALL/all,12.911223850887755,,DIP_train,929
AMASS/train,12.909055003587238,,DIP_train,109
AMASS/all,12.909055003587238,,DIP_train,109
ALL/all,12.909055003587238,,DIP_train,109
AMASS/train,12.890290264797576,,DIP_train,113
AMASS/all,12.890290264797576,,DIP_train,113
ALL/all,12.890290264797576,,DIP_train,113
AMASS/train,12.871490742737912,,DIP_train,1003
AMASS/all,12.871490742737912,,DIP_train,1003
ALL/all,12.871490742737912,,DIP_train,1003
AMASS/train,12.8621155788052,,DIP_train,619
AMASS/all,12.8621155788052,,DIP_train,619
ALL/all,12.8621155788052,,DIP_train,619
ALL/all,12.851211347041593,,TotalCapture_train,1344
DIP/all,12.851211347041593,,TotalCapture_train,46
DIP/test,12.851211347041593,,TotalCapture_train,4
AMASS/train,12.845599611669089,,DIP_train,953
AMASS/all,12.845599611669089,,DIP_train,953
ALL/all,12.845599611669089,,DIP_train,953
ALL/all,12.840498177184124,,TotalCapture_train,1321
DIP/train,12.840498177184124,,TotalCapture_train,23
DIP/all,12.840498177184124,,TotalCapture_train,23
ALL/all,12.838475701824477,,DIP_train,1399
TotalCapture/all,12.838475701824477,,DIP_train,40
TotalCapture/val,12.838475701824477,,DIP_train,4
AMASS/train,12.837635663190023,,DIP_train,1111
AMASS/all,12.837635663190023,,DIP_train,1111
ALL/all,12.837635663190023,,DIP_train,1111
ALL/all,12.818261806944378,,TotalCapture_train,1337
DIP/all,12.818261806944378,,TotalCapture_train,39
DIP/val,12.818261806944378,,TotalCapture_train,3
AMASS/train,12.78366471385519,,DIP_train,299
AMASS/all,12.78366471385519,,DIP_train,299
ALL/all,12.78366471385519,,DIP_train,299
AMASS/train,12.762514747769611,,DIP_train,727
AMASS/all,12.762514747769611,,DIP_train,727
ALL/all,12.762514747769611,,DIP_train,727
AMASS/train,12.742391592308495,,DIP_train,867
AMASS/all,12.742391592308495,,DIP_train,867
ALL/all,12.742391592308495,,DIP_train,867
AMASS/train,12.724045735028115,,DIP_train,23
AMASS/all,12.724045735028115,,DIP_train,23
ALL/all,12.724045735028115,,DIP_train,23
AMASS/train,12.722634907371091,,DIP_train,147
AMASS/all,12.722634907371091,,DIP_train,147
ALL/all,12.722634907371091,,DIP_train,147
AMASS/train,12.72211664013622,,DIP_train,391
AMASS/all,12.72211664013622,,DIP_train,391
ALL/all,12.72211664013622,,DIP_train,391
AMASS/train,12.716658488475453,,DIP_train,1015
AMASS/all,12.716658488475453,,DIP_train,1015
ALL/all,12.716658488475453,,DIP_train,1015
AMASS/train,12.694017300813636,,DIP_train,617
AMASS/all,12.694017300813636,,DIP_train,617
ALL/all,12.694017300813636,,DIP_train,617
AMASS/train,12.671643008875794,,DIP_train,97
AMASS/all,12.671643008875794,,DIP_train,97
ALL/all,12.671643008875794,,DIP_train,97
AMASS/train,12.665315518598199,,DIP_train,1105
AMASS/all,12.665315518598199,,DIP_train,1105
ALL/all,12.665315518598199,,DIP_train,1105
AMASS/train,12.664784060047229,,DIP_train,333
AMASS/all,12.664784060047229,,DIP_train,333
ALL/all,12.664784060047229,,DIP_train,333
AMASS/train,12.663525048360148,,DIP_train,41
AMASS/all,12.663525048360148,,DIP_train,41
ALL/all,12.663525048360148,,DIP_train,41
AMASS/train,12.648149709118748,,DIP_train,1265
AMASS/all,12.648149709118748,,DIP_train,1265
ALL/all,12.648149709118748,,DIP_train,1265
AMASS/train,12.645201835391779,,DIP_train,501
AMASS/all,12.645201835391779,,DIP_train,501
ALL/all,12.645201835391779,,DIP_train,501
AMASS/train,12.62275246646079,,DIP_train,781
AMASS/all,12.62275246646079,,DIP_train,781
ALL/all,12.62275246646079,,DIP_train,781
AMASS/train,12.59397721469719,,DIP_train,489
AMASS/all,12.59397721469719,,DIP_train,489
ALL/all,12.59397721469719,,DIP_train,489
AMASS/train,12.58597475130517,,DIP_train,1233
AMASS/all,12.58597475130517,,DIP_train,1233
ALL/all,12.58597475130517,,DIP_train,1233
AMASS/train,12.569076123342178,,DIP_train,1135
AMASS/all,12.569076123342178,,DIP_train,1135
ALL/all,12.569076123342178,,DIP_train,1135
AMASS/train,12.567477496720496,,DIP_train,767
AMASS/all,12.567477496720496,,DIP_train,767
ALL/all,12.567477496720496,,DIP_train,767
AMASS/train,12.53152791659883,,DIP_train,547
AMASS/all,12.53152791659883,,DIP_train,547
ALL/all,12.53152791659883,,DIP_train,547
AMASS/train,12.506438955796225,,DIP_train,961
AMASS/all,12.506438955796225,,DIP_train,961
ALL/all,12.506438955796225,,DIP_train,961
AMASS/train,12.502895987228973,,DIP_train,969
AMASS/all,12.502895987228973,,DIP_train,969
ALL/all,12.502895987228973,,DIP_train,969
AMASS/train,12.470946608405594,,DIP_train,815
AMASS/all,12.470946608405594,,DIP_train,815
ALL/all,12.470946608405594,,DIP_train,815
AMASS/train,12.450777023918683,,DIP_train,1197
AMASS/all,12.450777023918683,,DIP_train,1197
ALL/all,12.450777023918683,,DIP_train,1197
AMASS/train,12.44937226400135,,DIP_train,315
AMASS/all,12.44937226400135,,DIP_train,315
ALL/all,12.44937226400135,,DIP_train,315
AMASS/train,12.442381909779929,,DIP_train,349
AMASS/all,12.442381909779929,,DIP_train,349
ALL/all,12.442381909779929,,DIP_train,349
ALL/all,12.420330844946625,,DIP_train,1373
TotalCapture/train,12.420330844946625,,DIP_train,14
TotalCapture/all,12.420330844946625,,DIP_train,14
AMASS/train,12.412861527846292,,DIP_train,535
AMASS/all,12.412861527846292,,DIP_train,535
ALL/all,12.412861527846292,,DIP_train,535
AMASS/train,12.394256152532833,,DIP_train,1203
AMASS/all,12.394256152532833,,DIP_train,1203
ALL/all,12.394256152532833,,DIP_train,1203
AMASS/train,12.381941030306235,,DIP_train,161
AMASS/all,12.381941030306235,,DIP_train,161
ALL/all,12.381941030306235,,DIP_train,161
AMASS/train,12.380328288727117,,DIP_train,689
AMASS/all,12.380328288727117,,DIP_train,689
ALL/all,12.380328288727117,,DIP_train,689
AMASS/train,12.364876100325237,,DIP_train,191
AMASS/all,12.364876100325237,,DIP_train,191
ALL/all,12.364876100325237,,DIP_train,191
AMASS/train,12.364078608080202,,DIP_train,1039
AMASS/all,12.364078608080202,,DIP_train,1039
ALL/all,12.364078608080202,,DIP_train,1039
AMASS/train,12.35813309805507,,DIP_train,453
AMASS/all,12.35813309805507,,DIP_train,453
ALL/all,12.35813309805507,,DIP_train,453
AMASS/train,12.356581029794974,,DIP_train,1031
AMASS/all,12.356581029794974,,DIP_train,1031
ALL/all,12.356581029794974,,DIP_train,1031
AMASS/train,12.344946243543443,,DIP_train,1097
AMASS/all,12.344946243543443,,DIP_train,1097
ALL/all,12.344946243543443,,DIP_train,1097
AMASS/train,12.334434717810229,,DIP_train,853
AMASS/all,12.334434717810229,,DIP_train,853
ALL/all,12.334434717810229,,DIP_train,853
AMASS/train,12.302090582934333,,DIP_train,785
AMASS/all,12.302090582934333,,DIP_train,785
ALL/all,12.302090582934333,,DIP_train,785
AMASS/train,12.29799213375624,,DIP_train,907
AMASS/all,12.29799213375624,,DIP_train,907
ALL/all,12.29799213375624,,DIP_train,907
AMASS/train,12.291523207273404,,DIP_train,81
AMASS/all,12.291523207273404,,DIP_train,81
ALL/all,12.291523207273404,,DIP_train,81
AMASS/train,12.28901879283649,,DIP_train,1085
AMASS/all,12.28901879283649,,DIP_train,1085
ALL/all,12.28901879283649,,DIP_train,1085
ALL/all,12.286893030667208,,DIP_train,1374
TotalCapture/train,12.286893030667208,,DIP_train,15
TotalCapture/all,12.286893030667208,,DIP_train,15
AMASS/train,12.274307795953877,,DIP_train,849
AMASS/all,12.274307795953877,,DIP_train,849
ALL/all,12.274307795953877,,DIP_train,849
AMASS/train,12.249744603033008,,DIP_train,1117
AMASS/all,12.249744603033008,,DIP_train,1117
ALL/all,12.249744603033008,,DIP_train,1117
AMASS/train,12.22086749924222,,DIP_train,475
AMASS/all,12.22086749924222,,DIP_train,475
ALL/all,12.22086749924222,,DIP_train,475
AMASS/train,12.213761822880741,,DIP_train,1123
AMASS/all,12.213761822880741,,DIP_train,1123
ALL/all,12.213761822880741,,DIP_train,1123
AMASS/train,12.213561477893279,,DIP_train,123
AMASS/all,12.213561477893279,,DIP_train,123
ALL/all,12.213561477893279,,DIP_train,123
AMASS/train,12.20048210466276,,DIP_train,945
AMASS/all,12.20048210466276,,DIP_train,945
ALL/all,12.20048210466276,,DIP_train,945
ALL/all,12.181310422123946,,TotalCapture_train,1304
DIP/train,12.181310422123946,,TotalCapture_train,6
DIP/all,12.181310422123946,,TotalCapture_train,6
AMASS/train,12.18041223902841,,DIP_train,495
AMASS/all,12.18041223902841,,DIP_train,495
ALL/all,12.18041223902841,,DIP_train,495
AMASS/train,12.170580101206118,,DIP_train,493
AMASS/all,12.170580101206118,,DIP_train,493
ALL/all,12.170580101206118,,DIP_train,493
AMASS/train,12.16563861267083,,DIP_train,323
AMASS/all,12.16563861267083,,DIP_train,323
ALL/all,12.16563861267083,,DIP_train,323
AMASS/train,12.164476853620876,,DIP_train,1125
AMASS/all,12.164476853620876,,DIP_train,1125
ALL/all,12.164476853620876,,DIP_train,1125
AMASS/train,12.16174678714051,,DIP_train,241
AMASS/all,12.16174678714051,,DIP_train,241
ALL/all,12.16174678714051,,DIP_train,241
AMASS/train,12.16087928231172,,DIP_train,1017
AMASS/all,12.16087928231172,,DIP_train,1017
ALL/all,12.16087928231172,,DIP_train,1017
AMASS/train,12.15092253042018,,DIP_train,121
AMASS/all,12.15092253042018,,DIP_train,121
ALL/all,12.15092253042018,,DIP_train,121
AMASS/train,12.148478408810474,,DIP_train,1035
AMASS/all,12.148478408810474,,DIP_train,1035
ALL/all,12.148478408810474,,DIP_train,1035
AMASS/train,12.147828732557743,,DIP_train,1239
AMASS/all,12.147828732557743,,DIP_train,1239
ALL/all,12.147828732557743,,DIP_train,1239
AMASS/train,12.141110489907904,,DIP_train,745
AMASS/all,12.141110489907904,,DIP_train,745
ALL/all,12.141110489907904,,DIP_train,745
AMASS/train,12.130767584988861,,DIP_train,9
AMASS/all,12.130767584988861,,DIP_train,9
ALL/all,12.130767584988861,,DIP_train,9
AMASS/train,12.09216084991082,,DIP_train,925
AMASS/all,12.09216084991082,,DIP_train,925
ALL/all,12.09216084991082,,DIP_train,925
AMASS/train,12.087769552888663,,DIP_train,503
AMASS/all,12.087769552888663,,DIP_train,503
ALL/all,12.087769552888663,,DIP_train,503
AMASS/train,12.082638109453779,,DIP_train,813
AMASS/all,12.082638109453779,,DIP_train,813
ALL/all,12.082638109453779,,DIP_train,813
AMASS/train,12.058808636457833,,DIP_train,935
AMASS/all,12.058808636457833,,DIP_train,935
ALL/all,12.058808636457833,,DIP_train,935
AMASS/train,12.040617236552622,,DIP_train,795
AMASS/all,12.040617236552622,,DIP_train,795
ALL/all,12.040617236552622,,DIP_train,795
AMASS/train,12.038101064057702,,DIP_train,847
AMASS/all,12.038101064057702,,DIP_train,847
ALL/all,12.038101064057702,,DIP_train,847
AMASS/train,12.034107993797116,,DIP_train,159
AMASS/all,12.034107993797116,,DIP_train,159
ALL/all,12.034107993797116,,DIP_train,159
AMASS/train,12.030826816781838,,DIP_train,11
AMASS/all,12.030826816781838,,DIP_train,11
ALL/all,12.030826816781838,,DIP_train,11
AMASS/train,11.956760305244469,,DIP_train,885
AMASS/all,11.956760305244469,,DIP_train,885
ALL/all,11.956760305244469,,DIP_train,885
AMASS/train,11.941964405974279,,DIP_train,71
AMASS/all,11.941964405974279,,DIP_train,71
ALL/all,11.941964405974279,,DIP_train,71
AMASS/train,11.931911941737217,,DIP_train,1137
AMASS/all,11.931911941737217,,DIP_train,1137
ALL/all,11.931911941737217,,DIP_train,1137
ALL/all,11.9042691529776,,TotalCapture_train,1399
TotalCapture/all,11.9042691529776,,TotalCapture_train,40
TotalCapture/val,11.9042691529776,,TotalCapture_train,4
AMASS/train,11.895754420227604,,DIP_train,51
AMASS/all,11.895754420227604,,DIP_train,51
ALL/all,11.895754420227604,,DIP_train,51
AMASS/train,11.858515197885806,,DIP_train,725
AMASS/all,11.858515197885806,,DIP_train,725
ALL/all,11.858515197885806,,DIP_train,725
AMASS/train,11.85569248048021,,DIP_train,1189
AMASS/all,11.85569248048021,,DIP_train,1189
ALL/all,11.85569248048021,,DIP_train,1189
AMASS/train,11.849217325997655,,DIP_train,361
AMASS/all,11.849217325997655,,DIP_train,361
ALL/all,11.849217325997655,,DIP_train,361
AMASS/train,11.843458632227065,,DIP_train,61
AMASS/all,11.843458632227065,,DIP_train,61
ALL/all,11.843458632227065,,DIP_train,61
AMASS/train,11.835203972662677,,DIP_train,385
AMASS/all,11.835203972662677,,DIP_train,385
ALL/all,11.835203972662677,,DIP_train,385
AMASS/train,11.833664908372468,,DIP_train,841
AMASS/all,11.833664908372468,,DIP_train,841
ALL/all,11.833664908372468,,DIP_train,841
AMASS/train,11.828789055439051,,DIP_train,1055
AMASS/all,11.828789055439051,,DIP_train,1055
ALL/all,11.828789055439051,,DIP_train,1055
AMASS/train,11.810459579707869,,DIP_train,469
AMASS/all,11.810459579707869,,DIP_train,469
ALL/all,11.810459579707869,,DIP_train,469
AMASS/train,11.800957178453407,,DIP_train,533
AMASS/all,11.800957178453407,,DIP_train,533
ALL/all,11.800957178453407,,DIP_train,533
AMASS/train,11.800582971000237,,DIP_train,1007
AMASS/all,11.800582971000237,,DIP_train,1007
ALL/all,11.800582971000237,,DIP_train,1007
ALL/all,11.793545695455052,,DIP_train,1355
DIP/all,11.793545695455052,,DIP_train,57
DIP/test,11.793545695455052,,DIP_train,15
AMASS/train,11.775336113948267,,DIP_train,1147
AMASS/all,11.775336113948267,,DIP_train,1147
ALL/all,11.775336113948267,,DIP_train,1147
AMASS/train,11.75782094568808,,DIP_train,585
AMASS/all,11.75782094568808,,DIP_train,585
ALL/all,11.75782094568808,,DIP_train,585
AMASS/train,11.75103146152277,,DIP_train,331
AMASS/all,11.75103146152277,,DIP_train,331
ALL/all,11.75103146152277,,DIP_train,331
AMASS/train,11.74829554995229,,DIP_train,589
AMASS/all,11.74829554995229,,DIP_train,589
ALL/all,11.74829554995229,,DIP_train,589
AMASS/train,11.741311851105934,,DIP_train,729
AMASS/all,11.741311851105934,,DIP_train,729
ALL/all,11.741311851105934,,DIP_train,729
AMASS/train,11.724560389410556,,DIP_train,355
AMASS/all,11.724560389410556,,DIP_train,355
ALL/all,11.724560389410556,,DIP_train,355
AMASS/train,11.698302625766413,,DIP_train,681
AMASS/all,11.698302625766413,,DIP_train,681
ALL/all,11.698302625766413,,DIP_train,681
AMASS/train,11.684049239491607,,DIP_train,1271
AMASS/all,11.684049239491607,,DIP_train,1271
ALL/all,11.684049239491607,,DIP_train,1271
AMASS/train,11.683671119347531,,DIP_train,641
AMASS/all,11.683671119347531,,DIP_train,641
ALL/all,11.683671119347531,,DIP_train,641
AMASS/train,11.680233004399588,,DIP_train,577
AMASS/all,11.680233004399588,,DIP_train,577
ALL/all,11.680233004399588,,DIP_train,577
AMASS/train,11.647479264230615,,DIP_train,773
AMASS/all,11.647479264230615,,DIP_train,773
ALL/all,11.647479264230615,,DIP_train,773
AMASS/train,11.646515322022719,,DIP_train,1103
AMASS/all,11.646515322022719,,DIP_train,1103
ALL/all,11.646515322022719,,DIP_train,1103
AMASS/train,11.637392909979765,,DIP_train,1151
AMASS/all,11.637392909979765,,DIP_train,1151
ALL/all,11.637392909979765,,DIP_train,1151
AMASS/train,11.633709623366673,,DIP_train,531
AMASS/all,11.633709623366673,,DIP_train,531
ALL/all,11.633709623366673,,DIP_train,531
AMASS/train,11.62156178031896,,DIP_train,643
AMASS/all,11.62156178031896,,DIP_train,643
ALL/all,11.62156178031896,,DIP_train,643
AMASS/train,11.61782566357237,,DIP_train,393
AMASS/all,11.61782566357237,,DIP_train,393
ALL/all,11.61782566357237,,DIP_train,393
AMASS/train,11.615734539328198,,DIP_train,15
AMASS/all,11.615734539328198,,DIP_train,15
ALL/all,11.615734539328198,,DIP_train,15
AMASS/train,11.574555907130424,,DIP_train,1027
AMASS/all,11.574555907130424,,DIP_train,1027
ALL/all,11.574555907130424,,DIP_train,1027
AMASS/train,11.568631996199978,,DIP_train,749
AMASS/all,11.568631996199978,,DIP_train,749
ALL/all,11.568631996199978,,DIP_train,749
AMASS/train,11.552860174622735,,DIP_train,213
AMASS/all,11.552860174622735,,DIP_train,213
ALL/all,11.552860174622735,,DIP_train,213
AMASS/train,11.549616394261921,,DIP_train,921
AMASS/all,11.549616394261921,,DIP_train,921
ALL/all,11.549616394261921,,DIP_train,921
AMASS/train,11.54803782794973,,DIP_train,637
AMASS/all,11.54803782794973,,DIP_train,637
ALL/all,11.54803782794973,,DIP_train,637
AMASS/train,11.541816308264911,,DIP_train,139
AMASS/all,11.541816308264911,,DIP_train,139
ALL/all,11.541816308264911,,DIP_train,139
AMASS/train,11.534611977826959,,DIP_train,463
AMASS/all,11.534611977826959,,DIP_train,463
ALL/all,11.534611977826959,,DIP_train,463
AMASS/train,11.522784703855146,,DIP_train,513
AMASS/all,11.522784703855146,,DIP_train,513
ALL/all,11.522784703855146,,DIP_train,513
AMASS/train,11.503305673627702,,DIP_train,979
AMASS/all,11.503305673627702,,DIP_train,979
ALL/all,11.503305673627702,,DIP_train,979
AMASS/train,11.486082166860134,,DIP_train,357
AMASS/all,11.486082166860134,,DIP_train,357
ALL/all,11.486082166860134,,DIP_train,357
AMASS/train,11.47102489471929,,DIP_train,87
AMASS/all,11.47102489471929,,DIP_train,87
ALL/all,11.47102489471929,,DIP_train,87
AMASS/train,11.469336569489702,,DIP_train,443
AMASS/all,11.469336569489702,,DIP_train,443
ALL/all,11.469336569489702,,DIP_train,443
AMASS/train,11.463503514128321,,DIP_train,555
AMASS/all,11.463503514128321,,DIP_train,555
ALL/all,11.463503514128321,,DIP_train,555
AMASS/train,11.43681256428638,,DIP_train,141
AMASS/all,11.43681256428638,,DIP_train,141
ALL/all,11.43681256428638,,DIP_train,141
AMASS/train,11.422978840931682,,DIP_train,163
AMASS/all,11.422978840931682,,DIP_train,163
ALL/all,11.422978840931682,,DIP_train,163
AMASS/train,11.414733017657749,,DIP_train,1029
AMASS/all,11.414733017657749,,DIP_train,1029
ALL/all,11.414733017657749,,DIP_train,1029
AMASS/train,11.403670492088914,,DIP_train,343
AMASS/all,11.403670492088914,,DIP_train,343
ALL/all,11.403670492088914,,DIP_train,343
AMASS/train,11.371173281172613,,DIP_train,33
AMASS/all,11.371173281172613,,DIP_train,33
ALL/all,11.371173281172613,,DIP_train,33
AMASS/train,11.355707596098357,,DIP_train,365
AMASS/all,11.355707596098357,,DIP_train,365
ALL/all,11.355707596098357,,DIP_train,365
AMASS/train,11.351794001227539,,DIP_train,769
AMASS/all,11.351794001227539,,DIP_train,769
ALL/all,11.351794001227539,,DIP_train,769
AMASS/train,11.33822883836313,,DIP_train,517
AMASS/all,11.33822883836313,,DIP_train,517
ALL/all,11.33822883836313,,DIP_train,517
ALL/all,11.335755884985891,,DIP_train,1372
TotalCapture/train,11.335755884985891,,DIP_train,13
TotalCapture/all,11.335755884985891,,DIP_train,13
AMASS/train,11.331927765172429,,DIP_train,499
AMASS/all,11.331927765172429,,DIP_train,499
ALL/all,11.331927765172429,,DIP_train,499
ALL/all,11.326342505723417,,DIP_train,1347
DIP/all,11.326342505723417,,DIP_train,49
DIP/test,11.326342505723417,,DIP_train,7
AMASS/train,11.325098065049737,,DIP_train,85
AMASS/all,11.325098065049737,,DIP_train,85
ALL/all,11.325098065049737,,DIP_train,85
AMASS/train,11.297292113115518,,DIP_train,131
AMASS/all,11.297292113115518,,DIP_train,131
ALL/all,11.297292113115518,,DIP_train,131
AMASS/train,11.289231006399925,,DIP_train,569
AMASS/all,11.289231006399925,,DIP_train,569
ALL/all,11.289231006399925,,DIP_train,569
AMASS/train,11.267322334695068,,DIP_train,951
AMASS/all,11.267322334695068,,DIP_train,951
ALL/all,11.267322334695068,,DIP_train,951
AMASS/train,11.258228497381522,,DIP_train,319
AMASS/all,11.258228497381522,,DIP_train,319
ALL/all,11.258228497381522,,DIP_train,319
ALL/all,11.254405524456892,,DIP_train,1400
TotalCapture/all,11.254405524456892,,DIP_train,41
TotalCapture/test,11.254405524456892,,DIP_train,0
AMASS/train,11.228813225986729,,DIP_train,1173
AMASS/all,11.228813225986729,,DIP_train,1173
ALL/all,11.228813225986729,,DIP_train,1173
ALL/all,11.21627769515202,,DIP_train,1380
TotalCapture/train,11.21627769515202,,DIP_train,21
TotalCapture/all,11.21627769515202,,DIP_train,21
AMASS/train,11.204444784709487,,DIP_train,301
AMASS/all,11.204444784709487,,DIP_train,301
ALL/all,11.204444784709487,,DIP_train,301
AMASS/train,11.199472440436313,,DIP_train,119
AMASS/all,11.199472440436313,,DIP_train,119
ALL/all,11.199472440436313,,DIP_train,119
AMASS/train,11.193075349630451,,DIP_train,829
AMASS/all,11.193075349630451,,DIP_train,829
ALL/all,11.193075349630451,,DIP_train,829
AMASS/train,11.190587679089958,,DIP_train,707
AMASS/all,11.190587679089958,,DIP_train,707
ALL/all,11.190587679089958,,DIP_train,707
AMASS/train,11.176829574273743,,DIP_train,277
AMASS/all,11.176829574273743,,DIP_train,277
ALL/all,11.176829574273743,,DIP_train,277
AMASS/train,11.172854699247356,,DIP_train,933
AMASS/all,11.172854699247356,,DIP_train,933
ALL/all,11.172854699247356,,DIP_train,933
AMASS/train,11.166724389230868,,DIP_train,253
AMASS/all,11.166724389230868,,DIP_train,253
ALL/all,11.166724389230868,,DIP_train,253
AMASS/train,11.159858344984404,,DIP_train,549
AMASS/all,11.159858344984404,,DIP_train,549
ALL/all,11.159858344984404,,DIP_train,549
AMASS/train,11.150825390404108,,DIP_train,1185
AMASS/all,11.150825390404108,,DIP_train,1185
ALL/all,11.150825390404108,,DIP_train,1185
AMASS/train,11.121816001389913,,DIP_train,407
AMASS/all,11.121816001389913,,DIP_train,407
ALL/all,11.121816001389913,,DIP_train,407
AMASS/train,11.117073295521395,,DIP_train,459
AMASS/all,11.117073295521395,,DIP_train,459
ALL/all,11.117073295521395,,DIP_train,459
AMASS/train,11.100465303020737,,DIP_train,151
AMASS/all,11.100465303020737,,DIP_train,151
ALL/all,11.100465303020737,,DIP_train,151
AMASS/train,11.091557502828316,,DIP_train,1019
AMASS/all,11.091557502828316,,DIP_train,1019
ALL/all,11.091557502828316,,DIP_train,1019
AMASS/train,11.084152940253535,,DIP_train,803
AMASS/all,11.084152940253535,,DIP_train,803
ALL/all,11.084152940253535,,DIP_train,803
AMASS/train,11.074971789832016,,DIP_train,1165
AMASS/all,11.074971789832016,,DIP_train,1165
ALL/all,11.074971789832016,,DIP_train,1165
AMASS/train,11.070353273425695,,DIP_train,231
AMASS/all,11.070353273425695,,DIP_train,231
ALL/all,11.070353273425695,,DIP_train,231
AMASS/train,11.065394505236336,,DIP_train,567
AMASS/all,11.065394505236336,,DIP_train,567
ALL/all,11.065394505236336,,DIP_train,567
AMASS/train,11.063757635357469,,DIP_train,713
AMASS/all,11.063757635357469,,DIP_train,713
ALL/all,11.063757635357469,,DIP_train,713
AMASS/train,11.050695304857465,,DIP_train,1083
AMASS/all,11.050695304857465,,DIP_train,1083
ALL/all,11.050695304857465,,DIP_train,1083
AMASS/train,11.036664109982624,,DIP_train,69
AMASS/all,11.036664109982624,,DIP_train,69
ALL/all,11.036664109982624,,DIP_train,69
AMASS/train,11.033184770529127,,DIP_train,441
AMASS/all,11.033184770529127,,DIP_train,441
ALL/all,11.033184770529127,,DIP_train,441
AMASS/train,11.027244586539108,,DIP_train,423
AMASS/all,11.027244586539108,,DIP_train,423
ALL/all,11.027244586539108,,DIP_train,423
AMASS/train,11.024244340452226,,DIP_train,471
AMASS/all,11.024244340452226,,DIP_train,471
ALL/all,11.024244340452226,,DIP_train,471
AMASS/train,10.997766804357003,,DIP_train,1177
AMASS/all,10.997766804357003,,DIP_train,1177
ALL/all,10.997766804357003,,DIP_train,1177
AMASS/train,10.988963482433638,,DIP_train,379
AMASS/all,10.988963482433638,,DIP_train,379
ALL/all,10.988963482433638,,DIP_train,379
AMASS/train,10.985146859476348,,DIP_train,949
AMASS/all,10.985146859476348,,DIP_train,949
ALL/all,10.985146859476348,,DIP_train,949
AMASS/train,10.973247649408034,,DIP_train,37
AMASS/all,10.973247649408034,,DIP_train,37
