comparison,dataset,split,sequence_name,sensor,valid_frames,num_sequences,mse,rmse,mae,l2,corr,cosine,mag_mae,axis_mae_x,axis_mae_y,axis_mae_z,axis_rmse_x,axis_rmse_y,axis_rmse_z,energy_imu,energy_gt
centered_ma9_oracle,AMASS,train,CMU/63/63_01_poses::offset_aug_overlay,overall_leaf_only,222,1,8.60199522723093e-10,2.9329157769097947e-05,1.4985995221650228e-05,3.574234142433852e-05,1.0,1.0,1.57332542585209e-05,6.149231921881437e-06,3.27065063174814e-05,6.102246970840497e-06,8.774441994319204e-06,4.922990774502978e-05,8.94561435416108e-06,3.5419423580169678,3.541940212249756
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,overall_leaf_only,245,1,1.6467362642288208,1.283252239227295,0.8906614184379578,1.7910146713256836,0.9795891046524048,0.7370229959487915,0.9179841876029968,0.9610106348991394,0.7145373225212097,0.996436357498169,1.3799341917037964,1.0791230201721191,1.368021845817566,5.9863128662109375,5.486696720123291
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,left_forearm,245,1,2.638991594314575,1.6244972944259644,1.0501878261566162,2.104290723800659,0.986000120639801,0.8724028468132019,0.9884575605392456,1.1771228313446045,0.8782343864440918,1.0952064990997314,1.799096941947937,1.3891328573226929,1.6584737300872803,10.761385917663574,10.318305969238281
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,right_forearm,245,1,2.410100221633911,1.5524497032165527,0.9959051012992859,2.005866527557373,0.9869457483291626,0.8555388450622559,0.9159956574440002,1.0556204319000244,0.8198836445808411,1.1122113466262817,1.6569420099258423,1.3185091018676758,1.6572195291519165,9.70738697052002,9.317070007324219
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,left_lower_leg,245,1,0.9762002825737,0.9880284667015076,0.7658782005310059,1.5356179475784302,0.9054296016693115,0.6296413540840149,0.8771821856498718,0.8046268224716187,0.6314874887466431,0.8615201711654663,1.022248387336731,0.8674566149711609,1.0635449886322021,2.9419541358947754,2.3568692207336426
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,right_lower_leg,245,1,1.085331916809082,1.041792631149292,0.8211272358894348,1.6481472253799438,0.8866610527038574,0.6533027291297913,0.8946954011917114,0.8869059085845947,0.609641969203949,0.966833770275116,1.1063679456710815,0.8002449870109558,1.1796413660049438,3.1455721855163574,2.6739609241485596
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,head,245,1,1.1230568885803223,1.0597437620162964,0.8202086091041565,1.6611510515213013,0.9039919376373291,0.6742287278175354,0.9135903120040894,0.8807770609855652,0.6334390640258789,0.9464097619056702,1.1268727779388428,0.8726412057876587,1.1566441059112549,3.375265121459961,2.7672786712646484
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,overall_leaf_only,245,1,0.3054857850074768,0.5527076721191406,0.2998458743095398,0.6140559911727905,0.9945597052574158,0.7487186789512634,0.3151825964450836,0.38491982221603394,0.19022372364997864,0.3243940770626068,0.671934187412262,0.4536944031715393,0.509041428565979,4.093713760375977,3.950542449951172
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,left_forearm,245,1,0.5398760437965393,0.7347625494003296,0.37497350573539734,0.7691612243652344,0.9956899881362915,0.8958156108856201,0.32782846689224243,0.5501745343208313,0.276359885931015,0.29838600754737854,1.018105387687683,0.6113003492355347,0.4576042890548706,8.405145645141602,8.309210777282715
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,right_forearm,245,1,0.6649226546287537,0.8154278993606567,0.4206083416938782,0.8474931120872498,0.9956305623054504,0.9074716567993164,0.4024735987186432,0.5042074918746948,0.3521842062473297,0.4054333567619324,0.900412917137146,0.7684399485588074,0.7704054117202759,8.273236274719238,8.10200023651123
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,left_lower_leg,245,1,0.10824310779571533,0.3290032148361206,0.2362985610961914,0.48506203293800354,0.9288396835327148,0.6232138276100159,0.2651301920413971,0.29011449217796326,0.11523204296827316,0.3035491406917572,0.36987513303756714,0.15652470290660858,0.4042545557022095,1.1035250425338745,0.929244339466095
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,right_lower_leg,245,1,0.09770894795656204,0.3125843107700348,0.22277890145778656,0.4612528681755066,0.9517530202865601,0.6503912210464478,0.27382731437683105,0.2805421054363251,0.09403973072767258,0.29375481605529785,0.3585145175457001,0.1271873563528061,0.3852500319480896,1.1815428733825684,1.074703574180603
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::original,head,245,1,0.11667818576097488,0.34158188104629517,0.24457015097141266,0.507310688495636,0.968214213848114,0.6667007803916931,0.30665332078933716,0.299560546875,0.11330273002386093,0.32084712386131287,0.38059890270233154,0.1559760719537735,0.42526525259017944,1.5051189661026,1.3375557661056519
centered_ma9_oracle,AMASS,train,CMU/63/63_02_poses::original,overall_leaf_only,245,1,0.24370157718658447,0.49366140365600586,0.2737848162651062,0.5557870268821716,0.9947457909584045,0.7495758533477783,0.2807954251766205,0.34572353959083557,0.1815352439880371,0.29409554600715637,0.6117578744888306,0.4043124318122864,0.4397595226764679,3.7889022827148438,3.6604433059692383
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,overall_leaf_only,245,1,7.993315875864937e-08,0.00028272453346289694,0.0001658749533817172,0.0004047379770781845,1.0,0.9999998807907104,0.00018002894648816437,5.413863618741743e-05,0.0003758210514206439,6.766519072698429e-05,8.101965067908168e-05,0.0004736312839668244,9.43858758546412e-05,5.490242004394531,5.490250110626221
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,left_forearm,245,1,1.0913050374483646e-07,0.00033034905209206045,0.00019840328604914248,0.00048292335122823715,1.0,1.0,0.00023361518105957657,7.866833766456693e-05,0.00045119208516553044,6.534943531733006e-05,0.00011382682714611292,0.0005543100414797664,8.470737520838156e-05,10.993207931518555,10.993221282958984
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,right_forearm,245,1,8.487894831432641e-08,0.00029133990756236017,0.0001743968459777534,0.0004273346858099103,1.0,1.0,0.00020551608758978546,6.67513013468124e-05,0.0004009018011856824,5.5537417210871354e-05,9.433082595933229e-05,0.0004905470996163785,7.142881804611534e-05,8.445542335510254,8.445557594299316
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,left_lower_leg,245,1,4.306535217324381e-08,0.00020752193813677877,0.00012760271783918142,0.0003069427621085197,1.0,1.0,0.00011715919390553609,5.366552795749158e-05,0.0002847535361070186,4.4389100366970524e-05,7.343455217778683e-05,0.00034763547591865063,5.434131162473932e-05,2.2176170349121094,2.2176270484924316
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,right_lower_leg,245,1,4.4288128719927045e-08,0.00021044745517428964,0.00012666310067288578,0.0003074374981224537,1.0,0.9999996423721313,0.0001196649027406238,5.0502712838351727e-05,0.000289132643956691,4.035392703372054e-05,6.73556060064584e-05,0.0003547596570570022,4.973120667273179e-05,2.8553953170776367,2.855395555496216
raw_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,head,245,1,1.1830285018277209e-07,0.00034395180409774184,0.00020230887457728386,0.0004990517627447844,1.0000001192092896,0.9999999403953552,0.0002241893671452999,2.1105304767843336e-05,0.0004531252197921276,0.00013269606279209256,3.219714926672168e-05,0.0005718671600334346,0.00016382880858145654,2.9394466876983643,2.9394516944885254
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,overall_leaf_only,245,1,4.766841921188814e-10,2.1833098799106665e-05,8.211388376366813e-06,1.9846425857394934e-05,1.0,1.0,9.646157195675187e-06,3.1528934414382093e-06,1.832956877478864e-05,3.1517013212578604e-06,7.034060672594933e-06,3.660376023617573e-05,6.382738774846075e-06,3.9179444313049316,3.9179444313049316
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,left_forearm,245,1,7.719341832412852e-10,2.778370435407851e-05,1.018028433463769e-05,2.4771299649728462e-05,1.0000001192092896,1.0,1.2315931599005125e-05,4.575336788548157e-06,2.3004024114925414e-05,2.961491645692149e-06,8.897553925635293e-06,4.707572588813491e-05,4.529032594291493e-06,8.735196113586426,8.735199928283691
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,right_forearm,245,1,2.7452501383251615e-10,1.656879612710327e-05,8.528300895704888e-06,2.0024901459692046e-05,0.9999998807907104,1.0,1.1073934729211032e-05,4.74896023661131e-06,1.7944705177797005e-05,2.8912377274536993e-06,1.0137565368495416e-05,2.6022406018455513e-05,6.605998351005837e-06,7.3304924964904785,7.330493450164795
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,left_lower_leg,245,1,2.519434938452747e-10,1.5872727090027183e-05,6.1078244470991194e-06,1.4426363122765906e-05,1.0,1.0,6.277562533796299e-06,2.385860170761589e-06,1.3235677215561736e-05,2.701935500226682e-06,3.846182607958326e-06,2.642993968038354e-05,6.518874670291552e-06,1.0005024671554565,1.0004997253417969
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,right_lower_leg,245,1,8.285139241337447e-10,2.878391751437448e-05,7.454426395270275e-06,1.8116719729732722e-05,0.9999998807907104,1.0,7.14980524207931e-06,2.9023497063462855e-06,1.7187148841912858e-05,2.273781092299032e-06,6.913574907230213e-06,4.897331746178679e-05,6.27363351668464e-06,1.1955115795135498,1.1955082416534424
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,head,245,1,2.565044288083129e-10,1.6015756045817398e-05,8.78610535437474e-06,2.1892836230108514e-05,1.0000001192092896,1.0,1.1413551874284167e-05,1.1519603049237048e-06,2.0276296709198505e-05,4.93006109536509e-06,1.6919602785492316e-06,2.6626290491549298e-05,7.5954717431159224e-06,1.3280202150344849,1.3280208110809326
centered_ma9_oracle,AMASS,train,CMU/63/63_02_poses::offset_aug_overlay,overall_leaf_only,245,1,7.749176855753603e-10,2.783734271361027e-05,1.566928949614521e-05,3.821646168944426e-05,0.9999998211860657,1.0,1.655114465393126e-05,5.6333701650146395e-06,3.5415523598203436e-05,5.9589706324914005e-06,8.637967766844667e-06,4.666656968765892e-05,8.507056008966174e-06,3.634162187576294,3.634162187576294
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,overall_leaf_only,220,1,2.1692497730255127,1.4728373289108276,0.955990195274353,1.9247971773147583,0.977538526058197,0.7662847638130188,0.9275164008140564,1.0400866270065308,0.8172393441200256,1.010644555091858,1.5297224521636963,1.353041410446167,1.5287179946899414,6.69618558883667,6.285955905914307
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,left_forearm,220,1,3.563249111175537,1.8876570463180542,1.1880066394805908,2.3890902996063232,0.9845313429832458,0.9061666131019592,0.9976722598075867,1.2545276880264282,1.0456453561782837,1.26384699344635,2.003427505493164,1.7388676404953003,1.9111158847808838,12.490206718444824,12.285819053649902
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,right_forearm,220,1,4.141979694366455,2.0351853370666504,1.1700478792190552,2.3492701053619385,0.9816626906394958,0.8751720786094666,1.0544871091842651,1.2332642078399658,1.107014775276184,1.1698650121688843,1.970535159111023,2.02583909034729,2.1068711280822754,11.145792007446289,10.584053039550781
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,left_lower_leg,220,1,1.0297186374664307,1.0147504806518555,0.7932352423667908,1.6137288808822632,0.9163982272148132,0.6190637350082397,0.8518838882446289,0.912712037563324,0.6027948260307312,0.8641989231109619,1.13829505443573,0.7982718348503113,1.0752686262130737,3.185129165649414,2.704096555709839
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,right_lower_leg,220,1,1.0252493619918823,1.0125459432601929,0.8048206567764282,1.6257288455963135,0.8920696377754211,0.6639593839645386,0.9145842790603638,0.9067047834396362,0.6590597629547119,0.8486975431442261,1.1041550636291504,0.8341130018234253,1.0774251222610474,3.124410629272461,2.6125006675720215
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,head,220,1,1.0860532522201538,1.0421388149261475,0.8238404989242554,1.6461678743362427,0.9111835360527039,0.7670618295669556,0.8189547657966614,0.8932247757911682,0.6716818809509277,0.9066148400306702,1.1351863145828247,0.832428514957428,1.1298561096191406,3.5353903770446777,3.2433104515075684
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,overall_leaf_only,220,1,0.38534966111183167,0.6207653880119324,0.3338067829608917,0.691328763961792,0.9937438368797302,0.7743020057678223,0.35056930780410767,0.3954012095928192,0.25205400586128235,0.35396501421928406,0.6370083689689636,0.6055805683135986,0.6193072199821472,4.664435386657715,4.576766014099121
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,left_forearm,220,1,0.6059855818748474,0.7784507274627686,0.4468174874782562,0.8958443403244019,0.9961374402046204,0.9480733275413513,0.403895765542984,0.45766764879226685,0.4018249213695526,0.4809599220752716,0.8291246294975281,0.6235237717628479,0.8612359166145325,9.89233112335205,10.053567886352539
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,right_forearm,220,1,0.9992629289627075,0.999631404876709,0.48995617032051086,1.0234508514404297,0.9935958385467529,0.8628301620483398,0.4221438765525818,0.5416727662086487,0.49109742045402527,0.4370984137058258,0.9181734919548035,1.1619529724121094,0.8970014452934265,9.406920433044434,9.201228141784668
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,left_lower_leg,220,1,0.10217782109975815,0.31965264678001404,0.2369874268770218,0.4980645477771759,0.9537667036056519,0.682318389415741,0.3083655536174774,0.30966970324516296,0.11698636412620544,0.28430622816085815,0.38157564401626587,0.16495192050933838,0.3656834363937378,1.2394747734069824,1.0923995971679688
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,right_lower_leg,220,1,0.09359578043222427,0.30593428015708923,0.2290831059217453,0.47885993123054504,0.9577734470367432,0.6530689001083374,0.2774800956249237,0.3207639455795288,0.11915203183889389,0.24733343720436096,0.403179794549942,0.1565942019224167,0.30612364411354065,1.2099626064300537,1.1317780017852783
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::original,head,220,1,0.12572616338729858,0.3545788526535034,0.2661895453929901,0.5604245066642761,0.9603389501571655,0.7252193689346313,0.34096139669418335,0.3472321927547455,0.13120923936367035,0.3201272189617157,0.4361814856529236,0.2073446810245514,0.37938418984413147,1.5734902620315552,1.4048563241958618
centered_ma9_oracle,AMASS,train,CMU/63/63_03_poses::original,overall_leaf_only,220,1,0.28279516100883484,0.5317848920822144,0.30064520239830017,0.6152424216270447,0.9943492412567139,0.8033782243728638,0.3176870346069336,0.359769344329834,0.24197500944137573,0.30019116401672363,0.5652246475219727,0.5370271801948547,0.4904165267944336,4.323620319366455,4.2472100257873535
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,overall_leaf_only,220,1,9.198004846666663e-08,0.0003032821405213326,0.0001824635110097006,0.00043788933544419706,1.0,1.0,0.0001956939959200099,6.980259058764204e-05,0.00040513157728128135,7.245632878039032e-05,9.953882545232773e-05,0.0005069122998975217,9.524732013233006e-05,6.181702136993408,6.181703567504883
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,left_forearm,220,1,1.2862030018823134e-07,0.00035863672383129597,0.0002244435454485938,0.0005393268074840307,1.000000238418579,1.0,0.0002835003542713821,9.081498865270987e-05,0.0005046112928539515,7.790435483912006e-05,0.00012812110071536154,0.0005997755215503275,9.856538963504136e-05,11.449858665466309,11.449871063232422
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,right_forearm,220,1,9.657744470814578e-08,0.0003107691300101578,0.00019125053950119764,0.0004617979866452515,0.9999998807907104,1.0,0.00024454944650642574,8.368952694581822e-05,0.0004273165250197053,6.274553743423894e-05,0.00011965350859099999,0.0005176226841285825,8.649924711789936e-05,11.605448722839355,11.60545539855957
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,left_lower_leg,220,1,4.8400359276001836e-08,0.00022000081662554294,0.00014158924750518054,0.00032680490403436124,1.0,0.9999999403953552,0.00011630210792645812,7.200024265330285e-05,0.0002924810687545687,6.028644202160649e-05,9.423500159755349e-05,0.00036106587504036725,7.715096580795944e-05,2.530473232269287,2.5304689407348633
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,right_lower_leg,220,1,5.089894372645176e-08,0.00022560794604942203,0.00014287130034063011,0.0003342812415212393,1.0000001192092896,1.0,0.00010777711577247828,6.584335642401129e-05,0.00030272494768723845,6.004558235872537e-05,8.693100971868262e-05,0.00037276255898177624,7.866327359806746e-05,2.2895848751068115,2.2895848751068115
raw_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,head,220,1,1.3540324061978026e-07,0.00036797180655412376,0.00021216286404523998,0.0005272359703667462,0.9999999403953552,1.0,0.00022634091146755964,3.6664849176304415e-05,0.0004985240520909429,0.00010129971633432433,4.868959877057932e-05,0.0006227489211596549,0.0001265812898054719,3.03314208984375,3.0331363677978516
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,overall_leaf_only,220,1,8.990414523957213e-10,2.9984019420226105e-05,8.885314855433535e-06,2.111398680426646e-05,1.0,1.0,8.594388418714516e-06,3.3245780741708586e-06,1.9250115656177513e-05,4.081250153831206e-06,5.2805739869654644e-06,5.0240138079971075e-05,1.2048571988998447e-05,4.504290580749512,4.504291534423828
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,left_forearm,220,1,1.1454253101561562e-09,3.3844131394289434e-05,1.0810981621034443e-05,2.5360239305882715e-05,0.9999998211860657,1.0,1.3390488675213419e-05,4.437657935341122e-06,2.2858976080897264e-05,5.136309482622892e-06,6.655641300312709e-06,5.666969082085416e-05,1.3435937944450416e-05,9.184232711791992,9.184231758117676
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,right_forearm,220,1,2.1081998369254507e-09,4.5915137889096513e-05,1.1575872122193687e-05,2.886251240852289e-05,1.0000001192092896,1.0,1.1625750630628318e-05,5.021708147978643e-06,2.688505446712952e-05,2.820853296725545e-06,7.807057954778429e-06,7.902661309344694e-05,4.294421614758903e-06,10.010702133178711,10.010703086853027
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,left_lower_leg,220,1,1.0862796773203343e-10,1.0422474588267505e-05,5.793317086499883e-06,1.302534838032443e-05,1.0,1.0,4.6177578951756004e-06,2.830221546901157e-06,1.134869580710074e-05,3.2010350423661293e-06,3.7395927847683197e-06,1.4919375644240063e-05,9.450480320083443e-06,0.9906878471374512,0.9906890392303467
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,right_lower_leg,220,1,1.0629521568494837e-10,1.0309957360732369e-05,5.600812528427923e-06,1.2732144568872172e-05,1.0,1.0,4.425611223268788e-06,2.5652725526015274e-06,1.1089044164691586e-05,3.148119958495954e-06,3.6576482216332806e-06,1.4734404430782888e-05,9.402368959854357e-06,0.9115270972251892,0.9115281105041504
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,head,220,1,1.0266587580076703e-09,3.20415165333543e-05,1.0645590919011738e-05,2.55896920862142e-05,0.9999998807907104,1.0,8.912334124033805e-06,1.7680291648503044e-06,2.4068807761068456e-05,6.099934125813888e-06,2.6099144179170253e-06,5.219201557338238e-05,1.8685765098780394e-05,1.424302577972412,1.4243065118789673
centered_ma9_oracle,AMASS,train,CMU/63/63_03_poses::offset_aug_overlay,overall_leaf_only,220,1,1.5203460712598371e-09,3.899161674780771e-05,1.8629747501108795e-05,4.488767808652483e-05,1.0000001192092896,1.0,1.9503451767377555e-05,7.10590848029824e-06,4.1546951251802966e-05,7.23638231647783e-06,1.0904714144999161e-05,6.583977665286511e-05,1.0356144230172504e-05,4.178354263305664,4.178351402282715
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,overall_leaf_only,204,1,2.3632049560546875,1.5372719764709473,1.0175440311431885,2.028640031814575,0.9809921383857727,0.7693200707435608,0.9868404269218445,1.129858374595642,0.8537378907203674,1.069035530090332,1.6124213933944702,1.445033311843872,1.5497068166732788,7.413750171661377,6.941652297973633
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,left_forearm,204,1,3.621326208114624,1.9029783010482788,1.238500714302063,2.4505772590637207,0.987773060798645,0.8993365168571472,1.2023768424987793,1.303072214126587,1.0344403982162476,1.377989411354065,1.9026590585708618,1.7228589057922363,2.067758560180664,13.572110176086426,12.728093147277832
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,right_forearm,204,1,4.327125072479248,2.080174207687378,1.2910581827163696,2.544729471206665,0.9850363731384277,0.8731920719146729,1.0647541284561157,1.382810115814209,1.2518582344055176,1.2385064363479614,2.139177083969116,2.281337022781372,1.7890775203704834,12.788690567016602,12.49483585357666
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,left_lower_leg,204,1,1.2586092948913574,1.1218775510787964,0.8339307308197021,1.6716290712356567,0.9174269437789917,0.7052083015441895,0.9004381895065308,0.9759901165962219,0.6586135625839233,0.8671882748603821,1.2638170719146729,0.8768113851547241,1.1873482465744019,3.509138584136963,3.0013959407806396
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,right_lower_leg,204,1,1.258315086364746,1.1217464208602905,0.8539886474609375,1.720078468322754,0.9230238795280457,0.6836223006248474,0.9173566102981567,0.9877392053604126,0.6556363105773926,0.918590247631073,1.2582899332046509,0.872582197189331,1.1959316730499268,3.655648708343506,3.241521120071411
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,head,204,1,1.3506484031677246,1.1621739864349365,0.8702415227890015,1.7561867237091064,0.8972882628440857,0.6852412223815918,0.8492763042449951,0.9996798634529114,0.6681411862373352,0.9429036378860474,1.2738893032073975,0.8588753342628479,1.3005707263946533,3.543161630630493,3.242417097091675
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,overall_leaf_only,204,1,0.5692505836486816,0.7544869780540466,0.39119473099708557,0.8057771325111389,0.9931046366691589,0.7833804488182068,0.3724595606327057,0.47437912225723267,0.33463045954704285,0.36457473039627075,0.8180966377258301,0.8223789930343628,0.6017993092536926,5.2987060546875,5.136442184448242
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,left_forearm,204,1,0.8491356372833252,0.9214855432510376,0.5483914017677307,1.1129165887832642,0.9964609146118164,0.9516011476516724,0.5517414212226868,0.6267414689064026,0.5137784481048584,0.5046542286872864,1.0203769207000732,0.9558843374252319,0.7697551846504211,11.588598251342773,11.087712287902832
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,right_forearm,204,1,1.5865302085876465,1.259575366973877,0.6349918842315674,1.2756123542785645,0.9919679164886475,0.877808690071106,0.4108700454235077,0.7099958658218384,0.6994293928146362,0.49555057287216187,1.2928568124771118,1.4990938901901245,0.9169672131538391,10.41506576538086,10.498270988464355
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,left_lower_leg,204,1,0.1081048771739006,0.3287930488586426,0.23520274460315704,0.4903918504714966,0.9688200354576111,0.7437776923179626,0.299371600151062,0.31452426314353943,0.14515739679336548,0.24592651426792145,0.4196418225765228,0.22884199023246765,0.3095911741256714,1.4209288358688354,1.236392855644226
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,right_lower_leg,204,1,0.1412874162197113,0.37588217854499817,0.26420265436172485,0.5538251996040344,0.956631600856781,0.6624853014945984,0.3019160330295563,0.35530775785446167,0.16126877069473267,0.2760314345359802,0.4513050615787506,0.29540717601776123,0.36458277702331543,1.4979114532470703,1.322562575340271
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::original,head,204,1,0.16119484603405,0.4014907777309418,0.273185133934021,0.5961398482322693,0.9539538025856018,0.6812292337417603,0.2983987331390381,0.3653263449668884,0.15351827442646027,0.3007107973098755,0.5039710998535156,0.28443774580955505,0.3856070637702942,1.5710272789001465,1.5372730493545532
centered_ma9_oracle,AMASS,train,CMU/63/63_04_poses::original,overall_leaf_only,204,1,0.4273773431777954,0.6537410616874695,0.34768161177635193,0.7112000584602356,0.9934247136116028,0.7954503297805786,0.32826411724090576,0.4261239767074585,0.297260046005249,0.3196607828140259,0.7184295058250427,0.7113267779350281,0.5099070072174072,4.801086902618408,4.663092613220215
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,overall_leaf_only,204,1,8.750074442787081e-08,0.0002958052500616759,0.0001836926385294646,0.0004257983819115907,1.0000001192092896,1.0,0.00019536199397407472,6.721133831888437e-05,0.0003812089853454381,0.00010265759192407131,9.422459697816521e-05,0.00048657224397175014,0.00012988988601136953,7.430498123168945,7.430493354797363
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,left_forearm,204,1,1.2613253375093336e-07,0.0003551514237187803,0.0002160985895898193,0.0005113622173666954,1.0,1.0,0.00026618147967383265,7.462501525878906e-05,0.0004683581064455211,0.00010531263978919014,0.0001011343629215844,0.0005909220781177282,0.00013776973355561495,13.784378051757812,13.784370422363281
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,right_forearm,204,1,1.0876721745489704e-07,0.0003297987568657845,0.0002062325511360541,0.0004782428441103548,0.9999999403953552,1.0,0.00023774437431711704,8.668414375279099e-05,0.0004309672804083675,0.00010104623652296141,0.00011919574171770364,0.0005445685237646103,0.00012465631880331784,13.166059494018555,13.166048049926758
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,left_lower_leg,204,1,4.9795357170978605e-08,0.00022314873058348894,0.0001485683023929596,0.00033549132058396935,1.0000001192092896,1.0,0.00013276065874379128,6.686589040327817e-05,0.0002933296491391957,8.550936036044732e-05,9.020070865517482e-05,0.0003601910430006683,0.00010729556379374117,3.2669808864593506,3.266990900039673
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,right_lower_leg,204,1,4.783140994391033e-08,0.00021870393538847566,0.00015355125651694834,0.00033725498360581696,0.9999998807907104,1.0,0.0001379762834403664,7.4090035923291e-05,0.00028938346076756716,9.718025830807164e-05,9.888909698929638e-05,0.0003459308936726302,0.00011852001625811681,3.351058006286621,3.351078987121582
raw_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,head,204,1,1.0497718250235266e-07,0.00032400182681158185,0.00019401247845962644,0.00046664036926813424,1.000000238418579,1.0,0.00020214717369526625,3.379159534233622e-05,0.0004240064008627087,0.00012423945008777082,4.5170461817178875e-05,0.0005372274317778647,0.00015581359912175685,3.584010362625122,3.583980083465576
butter2_4hz_leaf_relative,AMASS,train,CMU/63/63_04_poses::offset_aug_overlay,overall_leaf_only,204,1,5.441067041367376e-10,2.3326094378717244e-05,9.586063242750242e-06,2.1692130758310668e-05,1.0000001192092896,1.0,8.296603482449427e-06,4.051700670970604e-06,1.774707925505936e-05,6.959409347473411e-06,7.596965133416234e-06,3.246943015255965e-05,2.281101478729397e-05,5.487054824829102,5.487054824829102
